time,ax,ay,az,atotal
2.094,-0.03,0.03,-0.06,0.08
2.104,-0.03,0.03,-0.05,0.07
2.114,-0.02,0.05,-0.05,0.07
2.124,-0.02,0.06,-0.04,0.07
2.134,-0.00,0.06,-0.04,0.07
2.144,-0.01,0.03,0.01,0.04
2.154,-0.01,0.01,0.00,0.01
2.165,-0.01,-0.01,0.02,0.03
2.175,-0.02,-0.02,0.06,0.07
2.185,-0.01,-0.02,0.05,0.06
2.195,0.01,-0.00,-0.01,0.02
2.205,0.03,0.03,-0.05,0.06
2.215,0.02,0.05,-0.10,0.11
2.225,0.03,0.06,-0.12,0.14
2.235,0.01,0.07,-0.12,0.14
2.245,-0.03,0.05,-0.08,0.10
2.255,-0.05,0.03,-0.07,0.09
2.265,-0.03,0.00,-0.06,0.07
2.275,-0.02,0.01,-0.02,0.03
2.285,0.00,0.00,-0.03,0.03
2.295,0.00,-0.01,-0.00,0.01
2.306,0.02,-0.03,0.04,0.05
2.316,-0.01,-0.06,0.08,0.10
2.326,-0.05,-0.09,0.12,0.16
2.336,-0.08,-0.12,0.16,0.21
2.346,-0.07,-0.12,0.15,0.21
2.356,-0.03,-0.08,0.08,0.11
2.366,0.01,-0.05,0.01,0.05
2.376,0.06,-0.03,-0.01,0.07
2.386,0.08,0.01,0.02,0.09
2.396,0.08,0.06,0.01,0.10
2.406,0.06,0.09,0.00,0.10
2.416,0.04,0.11,-0.08,0.14
2.426,0.03,0.11,-0.20,0.23
2.437,0.00,0.11,-0.27,0.29
2.446,-0.03,0.09,-0.30,0.31
2.457,-0.04,0.04,-0.24,0.25
2.467,-0.08,0.02,-0.15,0.17
2.477,-0.08,0.02,-0.09,0.12
2.487,-0.08,0.05,-0.03,0.10
2.497,-0.08,0.08,-0.04,0.12
2.507,-0.07,0.12,-0.04,0.14
2.517,-0.07,0.09,-0.03,0.12
2.527,-0.03,0.08,-0.03,0.09
2.537,-0.01,0.04,-0.03,0.06
2.547,0.03,0.04,-0.01,0.05
2.557,0.04,0.06,-0.01,0.07
2.567,0.07,0.05,-0.01,0.09
2.577,0.07,0.07,-0.03,0.11
2.587,0.05,0.11,-0.07,0.13
2.598,0.04,0.10,-0.10,0.15
2.608,0.01,0.06,-0.13,0.15
2.618,-0.02,0.03,-0.12,0.12
2.628,-0.05,-0.00,-0.07,0.09
2.638,-0.06,-0.04,-0.02,0.07
2.648,-0.05,-0.04,0.00,0.06
2.658,-0.03,-0.03,0.02,0.05
2.668,-0.04,-0.02,-0.03,0.05
2.678,-0.05,0.02,-0.06,0.08
2.688,-0.05,0.03,-0.10,0.12
2.698,-0.04,0.02,-0.11,0.12
2.708,-0.02,0.00,-0.08,0.08
2.718,0.02,-0.04,-0.04,0.06
2.728,0.04,-0.01,-0.01,0.04
2.738,0.05,0.01,0.01,0.05
2.749,0.03,0.03,0.04,0.05
2.759,0.03,0.03,0.00,0.04
2.769,0.01,0.04,-0.02,0.05
2.779,0.02,0.04,-0.04,0.05
2.789,0.02,0.04,-0.06,0.07
2.799,0.03,0.04,-0.06,0.08
2.809,0.03,0.05,-0.04,0.07
2.819,0.01,0.04,-0.01,0.05
2.829,0.03,0.02,-0.02,0.04
2.839,-0.01,0.00,-0.04,0.04
2.849,-0.04,0.01,-0.04,0.06
2.859,-0.10,0.01,-0.06,0.12
2.869,-0.12,-0.01,-0.10,0.16
2.879,-0.12,-0.02,-0.08,0.14
2.889,-0.08,0.01,-0.07,0.11
2.900,-0.04,0.04,-0.06,0.09
2.910,0.00,0.03,-0.02,0.04
2.920,0.04,0.09,0.02,0.09
2.930,0.05,0.10,0.03,0.12
2.940,0.06,0.10,0.04,0.12
2.950,0.05,0.07,0.01,0.09
2.960,0.05,0.01,-0.04,0.07
2.970,0.03,-0.01,-0.07,0.08
2.980,0.03,-0.04,-0.08,0.09
2.990,0.04,-0.03,-0.08,0.10
3.000,0.05,-0.00,-0.04,0.06
3.010,0.06,0.04,-0.01,0.07
3.020,0.05,0.04,0.01,0.07
3.030,0.06,0.01,0.01,0.06
3.041,0.04,-0.03,-0.04,0.07
3.050,0.03,-0.06,-0.06,0.09
3.061,-0.02,-0.06,-0.05,0.08
3.071,-0.02,-0.08,-0.03,0.09
3.081,-0.03,-0.09,-0.02,0.09
3.091,-0.02,-0.08,-0.03,0.08
3.101,-0.02,-0.04,-0.03,0.06
3.111,-0.04,-0.01,-0.06,0.07
3.121,-0.03,0.04,-0.08,0.09
3.131,-0.04,0.09,-0.11,0.14
3.141,-0.04,0.08,-0.09,0.13
3.151,-0.03,0.07,-0.06,0.10
3.161,-0.02,0.05,-0.02,0.06
3.171,-0.01,0.02,0.02,0.04
3.181,-0.00,0.01,0.04,0.05
3.192,0.00,0.01,0.04,0.04
3.202,-0.02,0.03,-0.01,0.04
3.212,-0.02,0.03,-0.05,0.06
3.222,-0.03,-0.00,-0.09,0.10
3.232,-0.04,-0.04,-0.08,0.10
3.242,-0.06,-0.05,-0.07,0.11
3.252,-0.06,-0.05,-0.03,0.08
3.262,-0.04,-0.03,-0.01,0.05
3.272,-0.02,-0.02,-0.01,0.03
3.282,-0.01,0.02,-0.00,0.02
3.292,-0.00,0.04,-0.02,0.05
3.302,0.02,0.05,-0.02,0.05
3.312,0.04,0.05,-0.06,0.09
3.322,0.05,0.02,-0.09,0.10
3.333,0.09,0.01,-0.08,0.13
3.342,0.12,0.02,-0.05,0.13
3.353,0.10,0.03,-0.01,0.10
3.363,0.07,0.05,0.00,0.09
3.373,0.03,0.06,-0.00,0.07
3.383,0.00,0.06,-0.02,0.06
3.393,-0.01,0.06,-0.02,0.06
3.403,-0.02,0.05,-0.04,0.07
3.413,-0.05,0.07,-0.04,0.09
3.423,-0.06,0.07,-0.04,0.10
3.433,-0.07,0.07,-0.05,0.11
3.443,-0.07,0.08,-0.04,0.11
3.453,-0.07,0.07,-0.02,0.10
3.463,-0.04,0.05,-0.02,0.07
3.474,-0.04,0.05,-0.02,0.07
3.484,-0.01,0.05,-0.03,0.06
3.494,0.00,0.06,-0.04,0.07
3.504,-0.00,0.05,-0.03,0.06
3.514,-0.03,0.05,-0.03,0.07
3.524,-0.03,0.04,-0.02,0.06
3.534,-0.04,0.03,-0.04,0.06
3.544,-0.05,0.01,-0.04,0.07
3.554,-0.05,0.01,-0.04,0.06
3.564,-0.03,0.01,-0.06,0.07
3.574,-0.03,-0.03,-0.05,0.07
3.584,-0.00,-0.07,-0.05,0.09
3.594,0.01,-0.08,-0.02,0.09
3.604,-0.02,-0.06,-0.02,0.07
3.614,-0.01,-0.03,-0.01,0.04
3.624,-0.01,0.01,-0.01,0.02
3.635,-0.00,0.01,0.00,0.01
3.644,0.02,0.02,-0.00,0.02
3.655,0.02,-0.01,-0.04,0.05
3.665,0.05,-0.04,-0.06,0.09
3.675,0.06,-0.05,-0.07,0.10
3.685,0.05,-0.03,-0.05,0.08
3.695,0.02,0.03,-0.01,0.04
3.705,0.02,0.09,-0.03,0.09
3.715,0.06,0.08,-0.04,0.11
3.725,0.09,0.08,-0.03,0.12
3.735,0.07,0.07,-0.05,0.11
3.745,0.02,0.03,-0.03,0.05
3.755,-0.01,0.01,-0.02,0.02
3.765,-0.03,0.01,-0.02,0.04
3.776,-0.04,0.00,-0.03,0.05
3.786,-0.03,0.01,-0.03,0.05
3.796,-0.04,0.02,-0.03,0.05
3.806,-0.03,0.02,-0.04,0.06
3.816,-0.02,0.01,-0.05,0.05
3.826,-0.02,0.00,-0.04,0.05
3.836,-0.03,-0.01,-0.02,0.03
3.846,-0.02,-0.01,-0.03,0.04
3.856,0.00,0.00,-0.02,0.02
3.866,0.01,-0.00,-0.04,0.04
3.876,0.01,0.01,-0.02,0.03
3.886,-0.02,0.02,-0.01,0.03
3.896,-0.02,0.01,-0.02,0.02
3.906,-0.01,-0.01,-0.05,0.05
3.916,-0.00,0.02,-0.07,0.07
3.926,-0.02,-0.01,-0.08,0.09
3.936,-0.03,0.01,-0.08,0.09
3.947,-0.04,0.00,-0.08,0.09
3.957,-0.03,-0.00,-0.06,0.07
3.967,-0.03,0.03,-0.04,0.05
3.977,-0.00,0.07,-0.05,0.08
3.987,0.03,0.09,-0.03,0.10
3.997,0.04,0.08,-0.02,0.09
4.007,0.03,0.05,-0.04,0.07
4.017,0.03,0.03,-0.04,0.05
4.027,0.02,-0.01,-0.01,0.03
4.037,-0.01,-0.05,-0.01,0.05
4.047,-0.02,-0.06,-0.02,0.07
4.058,-0.03,-0.04,-0.03,0.06
4.068,-0.04,-0.01,-0.05,0.06
4.078,-0.03,0.02,-0.05,0.06
4.088,-0.02,0.04,-0.06,0.08
4.098,0.01,0.06,-0.06,0.08
4.108,0.00,0.05,-0.04,0.06
4.118,-0.01,0.03,-0.03,0.04
4.128,0.01,0.02,-0.02,0.03
4.138,0.01,0.02,0.01,0.02
4.148,0.04,0.01,-0.02,0.04
4.158,0.03,0.02,-0.04,0.05
4.168,0.04,0.00,-0.05,0.06
4.178,0.03,0.01,-0.06,0.07
4.188,0.04,0.02,-0.05,0.07
4.198,0.05,0.02,-0.05,0.08
4.208,0.04,0.02,-0.05,0.07
4.218,0.06,0.06,-0.05,0.10
4.228,0.08,0.08,-0.04,0.11
4.239,0.07,0.06,-0.04,0.10
4.249,0.08,0.04,-0.04,0.10
4.259,0.06,0.01,-0.04,0.08
4.269,0.05,-0.01,-0.04,0.07
4.279,0.02,-0.00,-0.02,0.03
4.289,-0.02,-0.01,0.00,0.03
4.299,-0.04,-0.00,0.00,0.04
4.309,-0.04,0.01,-0.01,0.04
4.319,-0.04,0.02,-0.04,0.06
4.329,-0.02,0.02,-0.05,0.06
4.339,-0.01,0.01,-0.05,0.05
4.349,-0.00,0.02,-0.04,0.04
4.359,-0.01,0.03,-0.02,0.03
4.369,-0.01,0.02,0.01,0.03
4.380,-0.01,0.04,0.00,0.04
4.390,-0.01,0.03,-0.01,0.03
4.400,-0.00,0.03,-0.04,0.05
4.410,-0.01,0.03,-0.04,0.05
4.420,-0.01,-0.00,-0.06,0.06
4.430,-0.04,0.00,-0.06,0.07
4.440,-0.05,0.01,-0.06,0.08
4.450,-0.05,0.01,-0.04,0.06
4.460,-0.02,-0.02,-0.04,0.05
4.470,-0.02,-0.04,-0.03,0.05
4.480,-0.00,-0.07,-0.03,0.08
4.490,0.01,-0.06,-0.02,0.06
4.500,0.01,-0.04,-0.02,0.05
4.510,-0.01,-0.01,-0.05,0.06
4.520,-0.01,0.02,-0.06,0.07
4.531,-0.01,0.06,-0.03,0.07
4.541,-0.00,0.06,-0.03,0.07
4.551,0.01,0.08,-0.02,0.08
4.561,0.03,0.08,-0.03,0.09
4.571,0.03,0.07,-0.02,0.07
4.581,0.04,0.06,-0.01,0.07
4.591,0.04,0.05,-0.01,0.07
4.601,0.02,0.05,-0.01,0.06
4.611,0.03,0.03,0.01,0.05
4.621,0.00,0.03,-0.01,0.03
4.631,0.01,0.00,-0.04,0.04
4.641,0.01,0.00,-0.06,0.06
4.651,0.03,0.00,-0.07,0.08
4.661,0.02,0.00,-0.08,0.08
4.672,0.02,0.01,-0.06,0.06
4.682,0.02,0.01,-0.03,0.04
4.692,0.01,-0.01,0.02,0.03
4.702,0.01,-0.02,0.01,0.03
4.712,0.01,-0.04,0.00,0.04
4.722,-0.00,-0.01,-0.04,0.04
4.732,-0.02,0.01,-0.07,0.08
4.742,-0.03,0.02,-0.10,0.10
4.752,-0.03,0.02,-0.10,0.11
4.762,0.00,0.03,-0.07,0.08
4.772,0.01,0.02,-0.05,0.05
4.782,0.00,0.00,-0.04,0.04
4.792,0.01,0.01,-0.02,0.02
4.802,0.00,0.02,-0.03,0.04
4.812,0.01,0.01,-0.04,0.05
4.823,-0.00,0.01,-0.02,0.02
4.833,0.03,0.01,-0.00,0.03
4.843,0.03,-0.01,0.03,0.04
4.853,0.04,-0.01,0.03,0.05
4.863,-0.01,-0.01,0.01,0.01
4.873,-0.02,-0.01,-0.02,0.03
4.883,-0.05,-0.01,-0.08,0.09
4.893,-0.05,0.01,-0.11,0.12
4.903,-0.06,0.03,-0.10,0.12
4.913,-0.05,0.02,-0.10,0.11
4.923,-0.01,0.02,-0.08,0.09
4.933,0.02,0.05,-0.05,0.07
4.943,-0.00,0.02,-0.00,0.02
4.953,-0.03,0.02,0.03,0.05
4.963,-0.05,0.02,0.03,0.06
4.974,-0.06,-0.00,0.01,0.06
4.984,-0.03,-0.01,-0.00,0.04
4.994,-0.01,-0.01,-0.01,0.01
5.004,-0.00,-0.02,-0.01,0.02
5.014,0.00,-0.03,0.00,0.03
5.024,-0.01,-0.05,0.02,0.06
5.034,-0.03,-0.07,0.02,0.07
5.044,-0.04,-0.07,-0.01,0.08
5.054,-0.05,-0.06,-0.03,0.08
5.064,-0.07,-0.06,-0.07,0.12
5.074,-0.10,-0.10,-0.07,0.15
5.084,-0.15,-0.14,-0.06,0.22
5.094,-0.16,-0.22,-0.07,0.28
5.105,-0.13,-0.28,-0.07,0.31
5.115,-0.06,-0.32,-0.08,0.34
5.125,0.02,-0.27,-0.08,0.28
5.135,0.06,-0.19,-0.08,0.21
5.145,0.07,-0.07,-0.07,0.13
5.155,0.09,0.02,-0.09,0.12
5.165,0.06,0.08,-0.07,0.13
5.175,0.05,0.08,-0.05,0.11
5.185,0.06,0.03,-0.03,0.07
5.195,0.04,-0.01,-0.02,0.05
5.205,0.01,-0.03,-0.03,0.04
5.215,-0.03,-0.02,-0.03,0.05
5.225,-0.05,0.01,-0.03,0.06
5.235,-0.06,0.06,-0.05,0.10
5.245,-0.03,0.12,-0.04,0.13
5.256,-0.02,0.19,-0.04,0.19
5.266,0.01,0.24,-0.01,0.24
