time,ax,ay,az,atotal
6.495,0.02,-0.01,0.01,0.02
6.505,-0.00,0.01,0.00,0.01
6.515,-0.00,0.02,-0.00,0.02
6.525,0.00,-0.00,-0.01,0.01
6.535,0.00,-0.00,-0.02,0.02
6.545,-0.00,-0.01,0.02,0.02
6.556,0.00,0.01,-0.03,0.04
6.566,0.00,-0.02,-0.06,0.06
6.576,0.02,-0.01,-0.05,0.05
6.586,0.04,-0.01,0.01,0.04
6.596,0.02,-0.01,0.07,0.07
6.606,0.00,0.00,0.04,0.04
6.616,-0.02,0.03,0.02,0.04
6.626,-0.01,0.05,0.01,0.05
6.636,-0.01,0.03,-0.04,0.05
6.646,-0.01,0.03,-0.01,0.03
6.656,-0.04,0.01,0.00,0.04
6.666,-0.03,0.01,0.03,0.04
6.676,-0.01,0.03,0.02,0.04
6.686,-0.02,0.01,0.04,0.05
6.697,-0.01,-0.01,0.05,0.05
6.706,-0.01,-0.02,0.03,0.04
6.717,0.00,-0.04,-0.00,0.04
6.727,0.01,-0.03,-0.01,0.03
6.737,-0.01,-0.02,-0.00,0.02
6.747,-0.01,-0.03,-0.00,0.03
6.757,0.00,-0.02,-0.04,0.05
6.767,0.01,-0.02,-0.04,0.05
6.777,0.00,-0.03,-0.04,0.05
6.787,0.02,-0.01,-0.01,0.02
6.797,0.02,-0.01,0.01,0.02
6.807,0.01,-0.01,0.00,0.01
6.817,-0.01,0.02,0.01,0.03
6.827,-0.01,0.04,0.04,0.06
6.837,-0.04,0.01,0.03,0.05
6.848,-0.01,0.03,-0.03,0.04
6.858,-0.01,0.02,-0.05,0.06
6.868,-0.00,-0.01,-0.01,0.02
6.878,-0.00,-0.02,0.07,0.07
6.888,-0.02,0.02,0.03,0.04
6.898,-0.02,0.01,-0.02,0.03
6.908,-0.01,0.01,0.01,0.02
6.918,-0.02,0.03,0.05,0.06
6.928,-0.01,0.02,0.04,0.04
6.938,-0.01,0.03,0.03,0.04
6.948,-0.01,0.01,0.03,0.03
6.958,0.01,-0.01,0.03,0.03
6.968,0.03,-0.03,0.03,0.05
6.978,0.01,-0.03,0.02,0.04
6.988,-0.00,-0.02,0.01,0.02
6.999,-0.01,-0.01,0.00,0.02
7.009,-0.00,-0.01,0.02,0.02
7.019,0.02,-0.04,-0.02,0.04
7.029,0.02,-0.03,-0.04,0.06
7.039,0.02,-0.02,-0.01,0.03
7.049,0.01,0.00,-0.01,0.02
7.059,0.02,-0.01,-0.03,0.04
7.069,0.02,-0.02,-0.02,0.03
7.079,0.03,-0.01,-0.01,0.03
7.089,0.00,-0.01,-0.01,0.01
7.099,0.01,-0.01,-0.00,0.02
7.109,-0.02,0.01,0.00,0.02
7.119,-0.02,0.01,0.01,0.02
7.129,-0.03,-0.01,0.01,0.03
7.140,-0.04,0.02,0.01,0.04
7.149,-0.02,0.00,0.03,0.03
7.160,-0.01,-0.01,0.00,0.01
7.170,0.00,-0.00,-0.00,0.00
7.180,0.02,0.01,0.01,0.02
7.190,-0.01,0.01,0.03,0.03
7.200,-0.03,0.00,-0.03,0.04
7.210,0.00,0.01,-0.02,0.02
7.220,-0.01,-0.01,0.04,0.04
7.230,0.01,-0.02,0.00,0.02
7.240,-0.00,-0.07,0.01,0.08
7.250,0.04,0.01,0.02,0.04
7.260,-0.03,0.00,-0.02,0.04
7.270,-0.01,-0.02,-0.02,0.03
7.281,0.01,0.03,0.01,0.03
7.291,-0.03,-0.01,-0.02,0.04
7.301,-0.00,0.00,-0.03,0.03
7.311,0.00,0.03,0.02,0.04
7.321,-0.04,0.03,0.02,0.05
7.331,-0.02,0.02,0.01,0.03
7.341,-0.01,-0.00,0.01,0.02
7.351,-0.00,-0.02,0.02,0.03
7.361,0.01,-0.02,0.04,0.05
7.371,0.02,-0.01,0.05,0.05
7.381,0.01,-0.01,0.01,0.02
7.391,0.01,-0.01,-0.00,0.02
7.401,0.01,0.02,-0.04,0.04
7.411,0.03,0.01,-0.07,0.07
7.421,0.02,-0.01,-0.04,0.04
7.431,-0.00,0.01,0.01,0.02
7.442,-0.01,0.02,0.04,0.05
7.452,0.01,0.02,0.06,0.07
7.462,-0.00,-0.01,0.06,0.06
7.472,-0.00,-0.00,0.03,0.03
7.482,-0.01,-0.02,0.01,0.02
7.492,-0.01,-0.04,-0.03,0.05
7.502,0.01,-0.03,-0.01,0.03
7.512,0.01,-0.03,-0.02,0.04
7.522,0.00,-0.01,-0.03,0.04
7.532,0.01,0.00,-0.00,0.01
7.542,0.01,0.02,-0.01,0.02
7.552,0.02,0.02,0.01,0.03
7.562,0.02,0.01,0.00,0.02
7.572,-0.01,0.01,-0.01,0.01
7.583,-0.03,0.01,0.03,0.04
7.593,-0.02,-0.01,0.04,0.04
7.603,-0.01,0.00,0.02,0.03
7.613,-0.03,0.01,-0.02,0.04
7.623,-0.00,0.01,-0.07,0.07
7.633,0.02,0.01,-0.05,0.05
7.643,0.02,-0.01,0.02,0.03
7.653,-0.02,0.03,0.07,0.08
7.663,-0.05,0.04,0.05,0.08
7.673,-0.05,0.02,0.04,0.07
7.683,-0.03,0.03,0.05,0.07
7.693,-0.03,0.03,0.07,0.08
7.704,-0.01,0.00,0.02,0.02
7.714,-0.00,-0.01,0.00,0.01
7.724,0.02,-0.01,0.00,0.02
7.734,0.03,-0.01,-0.01,0.03
7.744,0.01,-0.05,-0.03,0.05
7.754,0.01,-0.04,-0.02,0.05
7.764,0.00,-0.02,-0.02,0.03
7.774,0.02,-0.01,-0.02,0.03
7.784,-0.01,0.00,-0.02,0.02
7.794,0.00,-0.00,-0.00,0.01
7.804,0.01,-0.02,0.01,0.02
7.814,0.03,0.02,-0.01,0.04
7.824,0.02,0.00,-0.04,0.04
7.834,0.02,-0.01,-0.03,0.04
7.844,0.03,-0.01,-0.01,0.03
7.854,-0.03,-0.00,0.01,0.03
7.865,-0.02,-0.00,0.01,0.03
7.875,-0.00,-0.00,-0.00,0.00
7.885,-0.02,0.00,-0.01,0.02
7.895,0.00,-0.00,0.01,0.01
7.905,-0.01,0.02,0.01,0.02
7.915,-0.02,0.01,-0.01,0.02
7.925,0.00,0.01,0.00,0.01
7.935,-0.01,0.01,-0.01,0.02
7.945,-0.02,0.03,0.00,0.03
7.955,-0.02,0.02,0.02,0.04
7.965,-0.02,0.01,0.03,0.04
7.975,-0.04,0.00,0.04,0.05
7.985,-0.03,0.02,0.03,0.04
7.995,-0.02,0.00,0.05,0.05
8.006,-0.01,0.00,0.05,0.05
8.016,-0.00,0.02,-0.02,0.03
8.026,0.01,0.01,-0.02,0.03
8.036,0.01,-0.01,-0.02,0.03
8.046,0.02,-0.03,-0.01,0.04
8.056,0.02,-0.01,-0.04,0.04
8.066,-0.01,0.00,-0.00,0.01
8.076,0.00,0.01,-0.01,0.01
8.086,0.01,0.02,0.02,0.03
8.096,-0.01,-0.00,0.02,0.02
8.106,-0.00,0.01,-0.02,0.02
8.116,0.01,0.01,-0.00,0.02
8.126,-0.01,0.01,-0.01,0.02
8.136,-0.01,-0.00,0.00,0.01
8.147,-0.02,-0.03,-0.05,0.05
8.157,-0.01,-0.00,-0.03,0.03
8.167,0.00,0.01,0.00,0.01
8.177,-0.01,-0.02,0.06,0.06
8.187,-0.00,-0.05,0.08,0.09
8.197,0.00,-0.02,0.05,0.06
8.207,0.01,-0.00,-0.04,0.05
8.217,-0.00,0.01,-0.07,0.07
8.227,-0.00,0.03,-0.02,0.03
8.237,0.01,0.00,0.02,0.02
8.247,0.01,0.02,0.03,0.03
8.257,-0.01,0.05,0.04,0.06
8.267,-0.01,0.04,0.05,0.07
8.277,0.02,0.02,0.05,0.06
8.288,0.00,-0.02,0.03,0.04
8.298,-0.00,-0.05,0.01,0.05
8.308,0.00,-0.03,0.01,0.03
8.318,-0.01,-0.04,-0.00,0.04
8.328,-0.01,-0.03,-0.01,0.03
8.338,0.00,-0.02,-0.02,0.03
8.348,0.01,-0.02,-0.01,0.03
8.358,0.03,-0.00,-0.03,0.04
8.368,0.02,0.02,-0.02,0.04
8.378,0.00,0.01,-0.02,0.02
8.388,-0.00,0.01,0.01,0.01
8.398,-0.01,-0.01,0.02,0.03
8.408,0.01,-0.00,0.02,0.02
8.418,-0.01,-0.01,0.01,0.02
8.429,-0.03,0.02,0.01,0.03
8.439,-0.03,0.05,-0.03,0.07
8.449,0.00,0.05,-0.03,0.05
8.459,-0.02,0.01,0.03,0.04
8.469,-0.00,-0.02,0.03,0.04
8.479,-0.00,-0.02,0.01,0.03
8.489,0.00,0.00,-0.00,0.01
8.499,0.00,0.01,-0.01,0.01
8.509,0.01,-0.00,0.02,0.02
8.519,-0.02,0.02,0.02,0.03
8.529,-0.01,-0.01,0.00,0.02
8.539,0.01,0.02,0.01,0.03
8.549,0.01,0.03,0.03,0.04
8.559,0.02,-0.02,0.03,0.04
8.570,0.01,-0.02,0.02,0.03
8.579,0.00,-0.00,0.01,0.01
8.590,-0.01,-0.03,0.01,0.03
8.600,-0.00,-0.01,-0.03,0.03
8.610,0.01,-0.01,-0.05,0.05
8.620,0.01,-0.01,-0.03,0.04
8.630,0.00,0.01,-0.02,0.02
8.640,0.02,0.01,0.01,0.02
8.650,0.01,0.02,0.00,0.03
8.660,-0.00,0.01,0.00,0.01
8.670,-0.01,0.00,0.00,0.01
8.680,0.01,0.00,0.00,0.01
8.690,0.01,0.01,0.02,0.02
8.700,-0.01,0.01,0.02,0.02
8.710,-0.02,0.00,-0.01,0.02
8.720,-0.03,0.01,0.00,0.03
8.731,-0.01,0.01,0.01,0.02
8.741,-0.01,0.01,-0.00,0.01
8.751,-0.01,0.00,-0.01,0.02
8.761,0.01,0.01,-0.01,0.02
8.771,-0.01,0.01,0.01,0.01
8.781,-0.00,0.04,0.02,0.04
8.791,-0.02,0.01,0.03,0.03
8.801,-0.01,0.02,0.04,0.04
8.811,-0.00,0.01,0.01,0.01
8.821,-0.01,-0.01,-0.02,0.03
8.831,-0.01,-0.01,-0.00,0.01
8.841,0.01,-0.01,0.01,0.02
8.851,0.01,-0.01,-0.00,0.01
8.861,-0.00,0.02,-0.02,0.03
8.872,-0.01,0.00,0.00,0.01
8.882,-0.01,0.01,0.01,0.01
8.892,-0.01,0.00,0.01,0.02
8.902,0.01,-0.01,0.00,0.01
8.912,0.01,-0.01,-0.03,0.03
8.922,0.00,0.00,-0.02,0.02
8.932,0.01,0.00,-0.01,0.01
8.942,-0.01,0.01,0.02,0.02
8.952,0.00,0.01,0.02,0.03
8.962,-0.01,0.01,0.00,0.02
8.972,-0.01,0.01,0.01,0.02
8.982,-0.01,0.03,0.02,0.04
8.992,-0.01,0.02,0.01,0.02
9.002,-0.00,-0.00,0.02,0.02
9.013,-0.01,0.01,0.03,0.03
9.023,0.00,0.00,0.00,0.01
9.033,0.01,-0.01,-0.01,0.02
9.043,0.00,-0.01,-0.01,0.01
9.053,0.01,-0.02,0.01,0.02
9.063,0.01,0.00,0.00,0.01
9.073,0.03,0.00,-0.00,0.03
9.083,0.01,0.01,0.01,0.02
9.093,-0.01,0.01,-0.00,0.01
9.103,0.01,-0.01,0.01,0.02
9.113,-0.00,0.00,0.01,0.01
9.123,-0.02,0.01,0.00,0.02
9.133,-0.03,0.00,0.00,0.03
9.143,0.02,-0.01,0.02,0.02
9.154,0.01,-0.02,0.00,0.02
9.164,0.00,-0.01,-0.01,0.01
9.174,0.01,-0.00,-0.02,0.02
9.184,0.00,0.01,-0.02,0.02
9.194,-0.02,0.01,0.02,0.03
9.204,0.02,0.02,0.01,0.03
9.214,-0.04,-0.01,-0.05,0.06
9.224,-0.01,-0.02,-0.07,0.07
9.234,0.01,-0.01,0.03,0.03
9.244,0.00,-0.01,0.05,0.05
9.254,0.00,-0.03,0.04,0.05
9.264,-0.01,-0.00,0.05,0.05
9.274,-0.02,0.01,0.03,0.04
9.284,-0.02,0.02,-0.03,0.04
9.295,-0.00,0.03,-0.05,0.06
9.305,-0.01,0.04,-0.01,0.04
9.315,-0.01,0.06,0.04,0.07
9.325,0.00,0.06,0.07,0.10
9.335,-0.00,0.04,0.07,0.08
9.345,0.00,-0.00,0.04,0.04
9.355,0.00,-0.03,0.01,0.03
9.365,0.00,-0.05,-0.02,0.05
9.375,-0.02,-0.04,-0.01,0.05
9.385,0.01,-0.03,0.00,0.03
9.395,0.03,-0.01,-0.03,0.04
9.405,0.02,-0.00,-0.02,0.03
9.415,0.02,-0.01,-0.03,0.04
9.425,0.02,-0.00,-0.04,0.04
9.436,0.01,0.00,-0.03,0.03
9.445,0.01,-0.01,0.01,0.02
9.456,-0.00,-0.02,0.02,0.03
9.466,-0.00,0.01,-0.00,0.01
9.476,-0.02,0.00,0.02,0.02
9.486,-0.02,0.02,0.03,0.04
9.496,-0.01,0.01,0.04,0.04
9.506,-0.02,0.01,-0.01,0.03
9.516,0.00,-0.01,-0.08,0.08
9.526,0.00,-0.00,-0.06,0.06
9.536,0.00,-0.01,-0.00,0.01
9.546,-0.02,-0.00,0.04,0.05
9.556,-0.02,0.02,0.04,0.05
9.566,-0.03,0.03,0.03,0.05
9.577,-0.02,0.02,0.04,0.05
9.586,-0.02,0.01,0.01,0.02
9.597,0.00,-0.02,-0.02,0.03
9.607,0.01,-0.00,-0.02,0.02
9.617,-0.01,0.01,-0.01,0.02
9.627,0.01,-0.00,0.01,0.01
9.637,-0.00,-0.01,0.02,0.02
9.647,-0.02,0.01,0.04,0.05
9.657,-0.02,-0.01,0.06,0.06
9.667,-0.01,-0.00,0.06,0.06
9.677,0.01,0.00,0.01,0.02
9.687,0.01,0.00,-0.03,0.03
9.697,0.03,-0.02,-0.06,0.06
9.707,0.03,-0.01,-0.04,0.05
9.718,0.03,-0.01,-0.05,0.06
9.727,0.01,-0.02,-0.03,0.04
9.738,0.00,0.00,0.00,0.00
9.748,0.01,0.00,0.02,0.02
9.758,0.07,-0.04,0.12,0.15
9.768,0.01,-0.00,0.09,0.09
9.778,-0.09,0.05,-0.13,0.16
9.788,-0.02,0.02,-0.13,0.13
9.798,-0.00,0.03,0.01,0.04
9.808,-0.03,-0.01,0.07,0.08
9.818,-0.00,-0.01,0.01,0.01
9.828,-0.00,0.00,-0.02,0.02
9.838,-0.02,0.03,-0.00,0.03
9.848,-0.00,0.03,0.02,0.04
9.858,-0.02,0.03,0.03,0.05
9.869,-0.01,0.01,0.03,0.03
9.879,-0.02,0.01,0.02,0.03
9.889,-0.03,-0.00,0.01,0.03
9.899,-0.01,-0.01,0.01,0.01
9.909,-0.01,-0.01,-0.01,0.02
9.919,0.02,-0.02,0.01,0.03
9.929,0.00,-0.02,-0.00,0.02
9.939,0.00,0.01,-0.02,0.03
9.949,0.01,-0.01,-0.03,0.03
9.959,0.01,-0.01,-0.01,0.01
9.969,-0.01,-0.00,0.00,0.01
9.979,0.01,0.02,-0.01,0.02
9.989,0.01,0.01,0.01,0.02
9.999,0.01,-0.00,0.03,0.03
10.009,-0.01,0.00,0.02,0.02
10.020,-0.01,0.02,0.02,0.03
10.030,-0.02,0.02,0.02,0.04
10.040,0.00,0.02,0.04,0.05
10.050,0.00,0.00,-0.03,0.03
10.060,-0.02,-0.03,-0.07,0.08
10.070,-0.00,-0.02,-0.00,0.02
10.080,-0.02,-0.00,-0.00,0.02
10.090,-0.00,0.00,-0.01,0.01
10.100,0.02,-0.01,-0.04,0.05
10.110,-0.02,0.00,-0.01,0.03
10.120,-0.01,0.02,0.02,0.03
10.130,0.02,0.03,0.04,0.05
10.140,-0.02,0.02,0.02,0.04
10.150,-0.02,0.01,-0.03,0.03
10.161,0.01,0.01,-0.04,0.04
10.171,0.01,-0.01,0.00,0.01
10.181,0.01,-0.02,0.03,0.04
10.191,0.02,-0.04,0.03,0.05
10.201,-0.00,-0.04,0.01,0.04
10.211,-0.01,-0.01,0.00,0.01
10.221,-0.00,0.02,-0.01,0.02
10.231,-0.02,0.05,-0.01,0.06
10.241,0.01,0.04,0.02,0.04
10.251,-0.00,0.05,0.05,0.07
10.261,-0.01,0.04,0.03,0.05
10.271,-0.01,0.03,0.03,0.04
10.281,-0.01,-0.01,0.04,0.04
10.291,-0.02,-0.03,0.01,0.03
10.302,-0.01,-0.03,-0.00,0.03
10.312,-0.01,-0.03,-0.01,0.03
10.322,-0.01,-0.02,-0.00,0.02
10.332,0.01,-0.01,0.00,0.01
10.342,0.00,-0.01,0.00,0.01
10.352,0.00,-0.01,-0.03,0.04
10.362,0.03,0.00,-0.02,0.03
10.372,0.03,-0.00,-0.02,0.03
10.382,-0.01,-0.02,-0.04,0.04
10.392,0.02,-0.01,0.00,0.02
10.402,0.01,0.00,0.02,0.02
10.412,-0.01,0.01,0.03,0.03
10.422,-0.01,0.02,0.04,0.05
10.432,-0.02,0.02,0.03,0.04
10.443,-0.02,0.01,-0.01,0.02
10.452,0.03,0.01,-0.07,0.08
10.463,0.05,-0.02,0.05,0.07
10.473,-0.06,0.02,-0.06,0.08
10.483,-0.00,0.01,-0.00,0.01
10.493,0.00,0.03,0.03,0.05
10.503,-0.02,0.02,0.05,0.06
10.513,0.01,0.01,0.06,0.06
10.523,-0.01,0.00,0.03,0.03
10.533,-0.03,0.01,-0.00,0.04
10.543,-0.04,0.03,0.01,0.05
10.553,-0.03,0.01,0.05,0.06
10.563,-0.00,-0.01,0.03,0.03
10.573,0.01,0.01,0.00,0.01
10.584,-0.00,-0.01,0.00,0.01
10.593,0.00,-0.02,-0.01,0.02
10.604,0.01,-0.01,0.01,0.01
10.614,-0.02,0.00,0.01,0.02
10.624,0.00,-0.01,-0.01,0.01
10.634,0.02,-0.03,-0.02,0.04
10.644,-0.00,-0.01,0.00,0.01
10.654,0.00,0.02,-0.02,0.02
10.664,0.03,0.01,-0.00,0.03
10.674,0.01,0.01,0.00,0.01
10.684,-0.01,-0.02,0.01,0.03
10.694,-0.01,-0.02,-0.03,0.04
10.704,0.00,-0.00,-0.03,0.03
10.714,-0.01,0.00,-0.02,0.03
10.724,-0.02,0.02,0.01,0.03
10.734,-0.02,0.02,0.02,0.04
10.745,-0.01,0.04,0.04,0.06
10.755,-0.00,0.03,0.03,0.05
10.765,-0.01,0.00,0.00,0.01
10.775,0.00,-0.01,0.01,0.01
10.785,-0.02,-0.01,-0.00,0.02
10.795,-0.03,0.01,0.01,0.03
10.805,-0.01,-0.01,0.01,0.01
10.815,0.02,-0.02,0.02,0.04
10.825,0.01,-0.01,0.03,0.03
10.835,-0.02,0.02,-0.01,0.03
10.845,0.00,0.03,-0.01,0.03
10.856,0.01,0.03,0.03,0.04
10.865,0.01,-0.01,0.03,0.03
10.876,0.02,-0.02,0.00,0.03
10.886,0.01,-0.02,-0.04,0.04
10.895,0.01,-0.03,-0.03,0.04
10.906,0.00,0.00,0.02,0.02
10.916,-0.00,0.02,0.03,0.04
10.926,0.01,0.00,0.01,0.02
10.936,0.02,-0.00,-0.03,0.03
10.946,0.01,-0.01,-0.03,0.03
10.956,-0.01,0.02,-0.01,0.03
10.966,-0.02,0.02,0.03,0.04
10.976,-0.01,-0.01,0.01,0.02
10.986,-0.01,-0.01,0.02,0.02
10.996,-0.00,0.01,0.01,0.01
11.006,0.01,0.01,-0.03,0.04
11.016,0.02,-0.00,-0.01,0.02
11.027,0.00,0.01,0.01,0.02
11.037,-0.01,0.02,0.00,0.02
11.047,-0.02,0.00,-0.02,0.03
11.057,-0.01,0.00,-0.04,0.05
11.067,0.02,-0.01,-0.00,0.02
11.077,0.01,-0.01,0.07,0.07
11.087,-0.00,-0.04,0.07,0.08
11.097,0.00,-0.01,0.06,0.06
11.107,0.00,0.01,0.00,0.01
11.117,0.01,-0.00,-0.03,0.03
11.127,0.02,0.02,-0.04,0.05
11.137,0.01,0.03,-0.02,0.04
11.147,-0.01,0.02,0.00,0.02
11.157,-0.02,0.04,0.01,0.05
11.168,-0.02,0.04,0.03,0.05
11.178,0.01,0.01,0.04,0.04
11.188,0.01,-0.03,0.04,0.05
11.198,0.01,-0.03,0.02,0.04
11.208,-0.00,-0.03,0.01,0.03
11.218,0.02,-0.05,-0.01,0.05
11.228,0.01,-0.04,-0.02,0.05
11.238,0.00,-0.03,-0.01,0.03
11.248,0.00,-0.02,-0.01,0.02
11.258,0.02,0.01,-0.01,0.02
11.268,0.03,0.01,-0.02,0.04
11.278,0.02,0.01,-0.00,0.02
11.288,-0.01,0.00,0.00,0.01
11.298,-0.01,-0.01,0.01,0.02
11.308,0.01,-0.01,0.03,0.04
11.318,0.01,-0.01,0.05,0.06
11.329,0.04,-0.03,0.12,0.13
11.339,-0.09,0.03,-0.11,0.15
11.349,-0.02,0.02,-0.15,0.15
11.359,0.02,0.02,-0.08,0.08
11.369,-0.02,0.01,0.06,0.06
11.379,0.00,-0.00,0.09,0.09
11.389,-0.02,0.03,0.07,0.08
11.399,-0.02,0.05,0.04,0.07
11.409,-0.02,0.04,0.01,0.04
11.419,-0.01,0.00,0.01,0.02
11.429,0.01,-0.01,0.01,0.02
11.439,-0.01,-0.01,-0.01,0.02
11.450,-0.01,-0.00,-0.03,0.03
11.459,-0.02,0.02,0.00,0.02
11.470,0.01,0.00,0.01,0.02
11.480,-0.00,-0.00,0.02,0.02
11.490,0.00,-0.03,0.02,0.03
11.500,-0.01,-0.03,0.01,0.03
11.510,-0.02,0.00,0.01,0.02
11.520,0.00,-0.01,0.01,0.02
11.530,0.02,-0.01,0.03,0.04
11.540,0.01,-0.01,-0.00,0.02
11.550,0.03,-0.01,-0.05,0.05
11.560,-0.00,-0.00,-0.02,0.02
11.570,0.00,0.01,0.01,0.01
11.580,0.01,-0.00,0.02,0.02
11.591,0.00,0.01,0.01,0.01
11.600,-0.02,0.01,-0.02,0.03
11.611,-0.02,0.02,0.01,0.03
11.621,-0.01,0.02,0.03,0.03
11.631,-0.00,-0.01,0.01,0.02
11.641,-0.00,-0.01,-0.01,0.01
11.651,-0.00,-0.00,-0.02,0.02
11.661,0.00,-0.00,-0.02,0.02
11.671,0.00,0.00,-0.00,0.00
11.681,0.00,0.02,0.03,0.03
11.691,-0.02,0.02,0.02,0.03
11.701,-0.00,0.02,0.03,0.04
11.711,-0.01,0.00,0.05,0.05
11.721,0.00,-0.01,0.02,0.03
11.732,-0.00,-0.02,0.01,0.02
11.741,-0.01,-0.02,-0.00,0.02
11.752,0.00,-0.03,-0.03,0.04
11.762,0.01,-0.02,-0.00,0.02
11.772,0.02,-0.00,-0.00,0.02
11.782,-0.03,0.03,-0.02,0.04
11.792,-0.01,0.02,0.03,0.04
11.802,-0.01,0.00,0.03,0.03
11.812,-0.01,-0.01,0.02,0.02
11.822,0.00,-0.03,0.02,0.03
11.832,-0.00,0.01,-0.00,0.01
11.842,0.00,-0.00,0.00,0.00
11.852,-0.01,-0.01,0.00,0.02
11.862,0.00,0.00,-0.02,0.02
11.873,0.01,-0.01,-0.00,0.01
11.882,-0.03,0.01,-0.02,0.03
11.893,-0.00,0.00,0.01,0.01
11.902,0.05,-0.05,0.17,0.19
11.913,-0.06,0.04,-0.02,0.08
11.923,-0.04,0.03,-0.11,0.12
11.933,-0.01,0.03,-0.07,0.07
11.943,-0.00,0.02,-0.00,0.02
11.953,0.02,-0.02,0.06,0.06
11.963,0.01,-0.03,0.05,0.05
11.973,-0.01,0.00,0.04,0.04
11.983,-0.01,0.01,0.01,0.02
11.993,-0.01,0.00,-0.01,0.01
12.003,-0.01,0.01,-0.02,0.02
12.013,-0.00,0.03,-0.02,0.03
12.023,-0.01,0.01,-0.02,0.02
12.034,0.00,0.03,0.03,0.04
12.043,0.01,0.02,0.05,0.05
12.054,0.00,0.00,0.01,0.01
12.064,0.01,0.00,0.01,0.01
12.074,-0.01,-0.02,0.02,0.03
12.084,0.00,-0.02,0.03,0.03
12.094,0.02,-0.01,0.01,0.02
12.104,0.01,-0.03,0.01,0.03
12.114,0.02,-0.02,-0.00,0.03
12.124,-0.01,-0.02,-0.02,0.03
12.134,0.01,-0.01,-0.02,0.02
12.144,0.01,-0.01,-0.01,0.01
12.154,0.01,-0.02,-0.03,0.04
12.164,0.01,-0.02,-0.02,0.03
12.174,0.03,-0.00,0.06,0.07
12.184,0.08,-0.04,0.18,0.21
12.195,-0.12,0.07,-0.09,0.17
12.205,-0.06,0.02,-0.10,0.12
12.215,-0.01,0.05,-0.03,0.06
12.225,0.00,0.02,0.03,0.04
12.235,0.01,-0.03,-0.03,0.05
12.245,-0.02,-0.03,-0.02,0.04
12.255,-0.02,0.00,0.02,0.03
12.265,-0.01,0.02,0.06,0.07
12.275,-0.01,0.03,0.03,0.05
12.285,0.00,0.02,0.04,0.04
12.295,0.01,0.01,0.03,0.04
12.305,-0.00,0.00,0.01,0.01
12.316,-0.00,0.01,-0.01,0.02
12.326,-0.01,0.01,0.00,0.01
12.336,-0.01,0.00,0.01,0.02
12.346,-0.01,-0.00,0.01,0.01
12.356,-0.02,-0.03,0.02,0.05
12.366,-0.00,-0.03,0.03,0.04
12.376,-0.01,-0.00,0.04,0.04
12.386,0.01,-0.00,0.01,0.01
12.396,0.00,-0.01,0.01,0.02
12.406,0.02,-0.01,-0.02,0.03
12.416,0.00,-0.02,-0.01,0.02
12.426,0.03,-0.01,-0.00,0.04
12.436,0.02,-0.02,-0.04,0.05
12.446,0.01,-0.02,-0.04,0.05
12.457,0.00,-0.02,-0.00,0.02
12.466,-0.01,-0.01,0.02,0.03
12.477,-0.00,0.01,0.01,0.01
12.487,-0.01,0.00,0.00,0.01
12.497,-0.01,0.02,0.02,0.03
12.507,-0.02,0.01,0.03,0.04
12.517,0.00,0.00,0.02,0.02
12.527,-0.01,0.00,0.03,0.03
12.537,-0.02,0.02,0.00,0.03
12.547,-0.01,0.01,-0.00,0.01
12.557,0.00,0.00,0.02,0.02
12.567,-0.01,0.02,0.02,0.03
12.577,-0.01,0.01,0.02,0.03
12.587,-0.01,-0.01,0.02,0.03
12.598,-0.01,-0.01,0.01,0.01
12.607,-0.02,-0.01,-0.01,0.02
12.618,0.01,-0.01,-0.01,0.02
12.628,0.01,-0.03,-0.01,0.03
12.638,-0.01,-0.02,-0.01,0.02
12.648,0.00,-0.02,-0.01,0.02
12.658,-0.01,-0.02,-0.01,0.02
12.668,0.01,-0.01,0.01,0.01
12.678,0.00,0.01,0.00,0.01
12.688,-0.00,0.01,0.00,0.01
12.698,0.01,0.01,-0.02,0.03
12.708,-0.00,0.01,-0.02,0.02
12.718,0.00,-0.00,0.02,0.02
12.728,-0.00,0.01,0.01,0.02
12.739,0.01,-0.00,0.00,0.01
12.748,0.00,-0.00,0.00,0.00
12.759,-0.01,-0.01,0.01,0.02
12.769,-0.00,-0.01,-0.00,0.01
12.779,-0.01,-0.01,0.01,0.02
12.789,0.00,0.03,0.04,0.05
12.799,0.00,0.04,0.05,0.06
12.809,-0.02,0.02,-0.01,0.02
12.819,-0.01,-0.01,-0.04,0.05
12.829,-0.00,-0.01,0.01,0.01
12.839,-0.01,-0.03,0.04,0.06
12.849,-0.02,-0.03,0.06,0.07
12.859,-0.01,-0.03,0.08,0.09
12.869,0.04,-0.02,0.09,0.10
12.879,-0.02,0.02,-0.08,0.08
12.889,-0.01,0.04,-0.12,0.13
12.900,0.01,0.01,-0.06,0.06
12.910,-0.00,0.03,0.03,0.04
12.920,-0.02,0.03,0.05,0.06
12.930,-0.01,0.03,0.03,0.04
12.940,0.01,0.01,0.05,0.05
12.950,0.02,-0.02,0.01,0.03
12.960,0.02,-0.03,0.00,0.04
12.970,0.01,-0.03,-0.01,0.03
12.980,-0.01,0.00,-0.01,0.01
12.990,-0.00,0.01,-0.00,0.01
13.000,-0.01,0.00,-0.01,0.01
13.010,-0.00,0.01,-0.03,0.03
13.021,-0.00,-0.01,-0.00,0.01
13.030,-0.01,-0.01,0.00,0.02
13.041,-0.00,-0.01,-0.01,0.02
13.050,0.02,-0.02,0.05,0.06
