time,ax,ay,az,atotal
6.495,0.52,0.15,-0.15,0.56
6.505,0.48,0.17,-0.14,0.53
6.515,0.40,0.17,-0.12,0.45
6.526,0.25,0.17,-0.08,0.32
6.536,0.12,0.19,-0.05,0.23
6.546,0.04,0.24,0.02,0.24
6.556,0.03,0.22,0.08,0.24
6.566,0.02,0.16,0.14,0.21
6.576,-0.02,0.06,0.15,0.16
6.586,-0.03,-0.00,0.10,0.11
6.596,-0.01,-0.01,0.04,0.04
6.606,-0.02,-0.01,-0.02,0.03
6.616,-0.03,-0.05,-0.04,0.07
6.626,-0.04,-0.11,0.01,0.11
6.636,-0.07,-0.14,0.06,0.17
6.646,-0.10,-0.09,0.07,0.16
6.656,-0.05,0.00,0.09,0.10
6.667,0.03,0.06,0.10,0.12
6.677,0.17,0.17,0.13,0.28
6.687,0.31,0.26,0.18,0.45
6.697,0.44,0.27,0.18,0.55
6.707,0.54,0.21,0.16,0.60
6.717,0.58,0.15,0.15,0.62
6.727,0.63,0.12,0.14,0.66
6.737,0.56,0.14,0.13,0.60
6.747,0.33,0.19,0.10,0.40
6.757,-0.02,0.21,0.08,0.23
6.767,-0.33,0.20,0.08,0.39
6.777,-0.52,0.15,0.09,0.55
6.787,-0.57,0.04,0.08,0.58
6.797,-0.57,-0.06,0.06,0.58
6.807,-0.56,-0.12,0.08,0.58
6.817,-0.56,-0.17,0.13,0.60
6.828,-0.55,-0.18,0.17,0.60
6.838,-0.56,-0.16,0.18,0.61
6.848,-0.61,-0.13,0.19,0.65
6.858,-0.67,-0.19,0.16,0.71
6.868,-0.71,-0.28,0.11,0.77
6.878,-0.69,-0.36,0.02,0.78
6.888,-0.58,-0.42,-0.02,0.71
6.898,-0.43,-0.33,-0.08,0.55
6.908,-0.21,-0.10,-0.19,0.30
6.918,0.04,0.15,-0.34,0.37
6.928,0.30,0.29,-0.48,0.63
6.938,0.51,0.41,-0.51,0.83
6.949,0.72,0.48,-0.53,1.02
6.959,0.83,0.52,-0.51,1.11
6.969,0.88,0.51,-0.55,1.16
6.979,0.83,0.40,-0.66,1.13
6.989,0.72,0.25,-0.75,1.07
6.999,0.59,0.12,-0.79,0.99
7.009,0.37,0.02,-0.78,0.86
7.019,0.16,-0.07,-0.66,0.68
7.029,-0.07,-0.12,-0.52,0.53
7.039,-0.25,-0.17,-0.41,0.50
7.049,-0.39,-0.15,-0.29,0.51
7.059,-0.48,-0.12,-0.21,0.54
7.069,-0.53,-0.10,-0.14,0.56
7.079,-0.49,-0.04,-0.05,0.49
7.090,-0.42,0.02,0.02,0.42
7.099,-0.34,0.07,0.12,0.37
7.110,-0.22,0.15,0.17,0.31
7.120,-0.04,0.14,0.26,0.30
7.130,0.10,0.16,0.31,0.37
7.140,0.16,0.17,0.35,0.42
7.150,0.11,0.11,0.40,0.43
7.160,0.07,0.03,0.44,0.45
7.170,0.05,-0.02,0.47,0.47
7.180,0.05,-0.06,0.46,0.47
7.190,0.06,-0.02,0.42,0.43
7.200,0.05,0.04,0.38,0.38
7.210,0.03,0.08,0.32,0.33
7.220,-0.00,0.11,0.28,0.30
7.230,-0.04,0.11,0.22,0.25
7.241,-0.03,0.08,0.14,0.17
7.251,-0.04,0.07,0.04,0.09
7.261,-0.02,0.09,-0.04,0.10
7.271,0.01,0.15,-0.09,0.17
7.281,0.02,0.18,-0.15,0.23
7.291,0.05,0.22,-0.20,0.30
7.301,0.08,0.21,-0.25,0.33
7.311,0.13,0.15,-0.27,0.34
7.321,0.20,0.05,-0.29,0.35
7.331,0.24,-0.07,-0.32,0.40
7.341,0.22,-0.15,-0.33,0.42
7.351,0.12,-0.17,-0.30,0.37
7.361,-0.00,-0.16,-0.26,0.31
7.371,-0.13,-0.11,-0.20,0.26
7.381,-0.20,-0.05,-0.14,0.25
7.392,-0.26,0.00,-0.10,0.28
7.402,-0.24,0.06,-0.07,0.26
7.412,-0.23,0.11,-0.07,0.26
7.422,-0.24,0.09,-0.05,0.26
7.432,-0.29,0.02,-0.02,0.29
7.442,-0.35,-0.07,0.02,0.35
7.452,-0.38,-0.16,0.04,0.41
7.462,-0.39,-0.19,0.06,0.44
7.472,-0.38,-0.21,0.08,0.44
7.482,-0.34,-0.20,0.07,0.41
7.492,-0.26,-0.15,0.08,0.31
7.502,-0.19,-0.14,0.09,0.25
7.512,-0.12,-0.10,0.13,0.21
7.522,-0.08,-0.07,0.16,0.19
7.533,-0.09,-0.05,0.15,0.19
7.543,-0.14,-0.03,0.11,0.18
7.553,-0.21,-0.00,0.06,0.22
7.563,-0.24,0.01,0.02,0.24
7.573,-0.24,0.01,-0.03,0.24
7.583,-0.24,0.01,-0.04,0.25
7.593,-0.28,0.01,-0.01,0.28
7.603,-0.28,0.01,0.05,0.29
7.613,-0.25,-0.02,0.07,0.26
7.623,-0.20,-0.05,0.09,0.23
7.633,-0.17,-0.02,0.07,0.19
7.643,-0.12,0.04,0.05,0.14
7.653,-0.04,0.09,0.04,0.11
7.663,0.03,0.13,0.03,0.14
7.674,0.07,0.16,0.04,0.17
7.684,0.07,0.15,0.05,0.18
7.694,0.06,0.11,0.08,0.15
7.704,0.02,0.05,0.12,0.13
7.714,-0.07,0.02,0.15,0.17
7.724,-0.16,-0.01,0.15,0.22
7.734,-0.21,-0.05,0.13,0.26
7.744,-0.23,-0.07,0.10,0.26
7.754,-0.21,-0.08,0.05,0.23
7.764,-0.22,-0.03,0.03,0.23
7.774,-0.24,0.01,-0.03,0.24
7.784,-0.21,-0.00,-0.04,0.21
7.794,-0.07,-0.02,-0.08,0.11
7.804,0.10,0.01,-0.11,0.15
7.814,0.19,0.10,-0.14,0.26
7.825,0.21,0.20,-0.14,0.33
7.835,0.16,0.25,-0.10,0.31
7.845,0.08,0.26,-0.07,0.28
7.855,0.05,0.20,-0.02,0.21
7.865,0.06,0.09,0.03,0.12
7.875,0.07,0.07,0.06,0.12
7.885,0.09,0.07,0.09,0.15
7.895,0.12,0.07,0.08,0.16
7.905,0.20,-0.02,0.03,0.21
7.915,0.16,-0.07,-0.02,0.18
7.925,0.07,-0.06,-0.05,0.10
7.935,-0.09,-0.06,-0.04,0.11
7.945,-0.19,-0.05,-0.04,0.20
7.955,-0.26,-0.01,-0.01,0.26
7.966,-0.29,0.05,0.04,0.30
7.976,-0.26,0.06,0.07,0.28
7.986,-0.27,0.05,0.10,0.29
7.996,-0.25,0.06,0.12,0.29
8.006,-0.22,0.13,0.11,0.27
8.016,-0.12,0.17,0.09,0.23
8.026,0.03,0.16,0.09,0.19
8.036,0.15,0.08,0.09,0.20
8.046,0.27,-0.05,0.11,0.29
8.056,0.32,-0.08,0.11,0.35
8.066,0.22,-0.06,0.08,0.24
8.076,-0.03,0.01,0.04,0.05
8.086,-0.31,0.08,0.01,0.32
8.096,-0.54,0.12,-0.01,0.55
8.107,-0.62,0.15,-0.05,0.64
8.117,-0.55,0.14,-0.08,0.57
8.127,-0.34,0.10,-0.10,0.37
8.137,-0.07,0.09,-0.14,0.18
8.147,0.18,0.10,-0.18,0.28
8.157,0.39,0.06,-0.21,0.45
8.167,0.52,0.02,-0.22,0.57
8.177,0.52,-0.02,-0.26,0.58
8.187,0.46,-0.04,-0.31,0.56
8.197,0.24,-0.04,-0.33,0.41
8.207,-0.09,-0.05,-0.35,0.37
8.217,-0.39,-0.02,-0.31,0.50
8.227,-0.58,-0.02,-0.26,0.63
8.237,-0.61,0.00,-0.25,0.66
8.248,-0.52,0.03,-0.23,0.57
8.258,-0.27,0.09,-0.21,0.35
8.268,-0.02,0.07,-0.20,0.22
8.278,0.12,0.05,-0.16,0.20
8.288,0.15,0.04,-0.13,0.20
8.298,0.13,0.02,-0.10,0.16
8.308,0.12,-0.04,-0.04,0.14
8.318,0.10,-0.09,0.01,0.13
8.328,0.02,-0.10,0.06,0.12
8.338,-0.05,-0.01,0.09,0.11
8.348,-0.06,0.10,0.11,0.16
8.358,-0.06,0.23,0.11,0.26
8.368,-0.06,0.25,0.14,0.29
8.378,-0.07,0.19,0.14,0.25
8.389,-0.10,0.12,0.16,0.22
8.399,-0.12,0.08,0.18,0.23
8.409,-0.16,0.06,0.18,0.25
8.419,-0.19,0.02,0.18,0.27
8.429,-0.24,-0.00,0.19,0.31
8.439,-0.29,-0.02,0.21,0.35
8.449,-0.25,-0.03,0.17,0.30
8.459,-0.14,0.01,0.14,0.20
8.469,-0.04,0.11,0.09,0.15
8.479,0.04,0.18,0.02,0.19
8.489,0.09,0.19,-0.03,0.21
8.499,0.13,0.17,-0.08,0.23
8.509,0.17,0.13,-0.14,0.25
8.519,0.18,0.10,-0.19,0.28
8.529,0.17,0.08,-0.22,0.29
8.540,0.14,0.08,-0.23,0.29
8.550,0.14,0.07,-0.27,0.31
8.560,0.14,0.09,-0.29,0.34
8.570,0.16,0.11,-0.31,0.37
8.580,0.20,0.16,-0.30,0.40
8.590,0.24,0.18,-0.28,0.42
8.600,0.27,0.17,-0.23,0.39
8.610,0.26,0.20,-0.15,0.36
8.620,0.24,0.24,-0.08,0.35
8.630,0.20,0.24,-0.01,0.31
8.640,0.14,0.19,0.02,0.24
8.650,0.05,0.11,0.06,0.13
8.660,-0.04,0.00,0.05,0.07
8.670,-0.14,-0.08,0.07,0.18
8.681,-0.25,-0.16,0.08,0.31
8.691,-0.32,-0.20,0.10,0.39
8.701,-0.38,-0.21,0.13,0.45
8.711,-0.40,-0.19,0.16,0.47
8.721,-0.37,-0.12,0.18,0.43
8.731,-0.32,-0.05,0.23,0.40
8.741,-0.25,0.01,0.23,0.34
8.751,-0.18,0.06,0.24,0.31
8.761,-0.09,0.07,0.23,0.26
8.771,-0.03,0.08,0.25,0.26
8.781,0.02,0.11,0.26,0.28
8.791,0.02,0.08,0.31,0.32
8.801,0.02,0.07,0.33,0.34
8.812,0.04,0.03,0.35,0.36
8.822,0.05,-0.02,0.36,0.36
8.832,0.04,-0.05,0.33,0.33
8.842,0.01,-0.07,0.27,0.28
8.852,-0.05,-0.02,0.19,0.20
8.862,-0.08,0.01,0.12,0.15
8.872,-0.08,0.06,0.04,0.11
8.882,-0.05,0.05,-0.02,0.07
8.892,0.01,0.02,-0.08,0.09
8.902,0.04,-0.00,-0.09,0.10
8.912,0.07,-0.04,-0.12,0.14
8.922,0.09,-0.02,-0.17,0.19
8.932,0.14,0.01,-0.19,0.24
8.942,0.13,0.05,-0.24,0.28
8.952,0.13,0.08,-0.26,0.30
8.963,0.10,0.06,-0.26,0.28
8.973,0.08,0.03,-0.26,0.28
8.983,0.09,0.05,-0.26,0.28
8.993,0.10,0.07,-0.23,0.26
9.003,0.13,0.12,-0.21,0.27
9.013,0.15,0.17,-0.19,0.30
9.023,0.17,0.21,-0.16,0.31
9.033,0.15,0.21,-0.11,0.28
9.043,0.13,0.17,-0.08,0.23
9.053,0.13,0.17,-0.04,0.22
9.063,0.10,0.14,0.01,0.17
9.073,0.03,0.10,0.07,0.12
9.083,-0.03,0.05,0.09,0.11
9.093,-0.10,0.00,0.12,0.16
9.103,-0.11,-0.03,0.16,0.20
9.114,-0.16,-0.06,0.15,0.23
9.124,-0.22,-0.06,0.14,0.27
9.134,-0.30,-0.01,0.15,0.34
9.144,-0.33,0.02,0.12,0.35
9.154,-0.31,0.03,0.09,0.32
9.164,-0.24,0.01,0.02,0.24
9.174,-0.15,-0.01,-0.03,0.16
9.184,-0.07,-0.05,-0.11,0.14
9.194,-0.02,-0.03,-0.16,0.16
9.204,0.03,0.01,-0.22,0.22
9.214,0.02,0.03,-0.28,0.28
9.224,-0.01,0.03,-0.32,0.32
9.234,-0.04,0.02,-0.31,0.31
9.244,-0.08,0.04,-0.29,0.30
9.255,-0.13,0.05,-0.27,0.31
9.265,-0.12,0.02,-0.29,0.31
9.275,-0.14,0.00,-0.26,0.30
9.285,-0.14,-0.04,-0.21,0.25
9.295,-0.14,-0.05,-0.16,0.21
9.305,-0.12,-0.05,-0.10,0.16
9.315,-0.08,-0.01,-0.06,0.10
9.325,-0.08,0.04,-0.04,0.10
9.335,-0.11,0.10,-0.00,0.15
9.345,-0.13,0.09,0.03,0.16
9.355,-0.12,0.02,0.06,0.14
9.365,-0.11,-0.03,0.06,0.13
9.375,-0.09,-0.07,0.08,0.14
9.386,-0.13,-0.05,0.05,0.15
9.396,-0.14,0.02,0.02,0.14
9.406,-0.11,0.10,0.01,0.15
9.416,-0.02,0.11,0.02,0.12
9.426,0.06,0.11,0.02,0.13
9.436,0.09,0.07,0.04,0.12
9.446,0.09,0.03,0.01,0.10
9.456,0.12,0.01,-0.02,0.12
9.466,0.12,0.00,-0.07,0.14
9.476,0.09,0.04,-0.11,0.15
9.486,0.06,0.09,-0.13,0.17
9.496,0.02,0.11,-0.17,0.21
9.506,0.01,0.11,-0.15,0.19
9.516,-0.00,0.12,-0.14,0.18
9.526,0.03,0.10,-0.11,0.15
9.536,0.05,0.06,-0.09,0.11
9.547,0.03,0.04,-0.09,0.10
9.557,0.03,0.06,-0.06,0.09
9.567,-0.03,0.05,-0.02,0.06
9.577,-0.09,0.06,0.00,0.11
9.587,-0.12,0.08,0.04,0.15
9.597,-0.14,0.05,0.08,0.17
9.607,-0.14,0.02,0.11,0.18
9.617,-0.11,0.01,0.15,0.19
9.627,-0.08,-0.01,0.17,0.19
9.637,-0.03,0.00,0.20,0.20
9.648,0.02,0.03,0.22,0.22
9.657,0.08,0.06,0.22,0.25
9.667,0.13,0.10,0.20,0.25
9.678,0.10,0.12,0.19,0.24
9.688,0.06,0.14,0.16,0.22
9.698,0.01,0.14,0.10,0.17
9.708,-0.08,0.08,0.07,0.13
9.718,-0.15,0.04,0.06,0.16
9.728,-0.18,-0.00,0.05,0.18
9.738,-0.17,-0.03,0.06,0.18
9.748,-0.16,-0.04,0.07,0.18
9.758,-0.10,-0.00,0.06,0.12
9.768,-0.03,0.01,0.03,0.05
9.778,0.01,0.05,0.02,0.06
9.788,0.03,0.08,0.02,0.09
9.798,0.03,0.08,0.02,0.09
9.808,0.00,0.07,-0.00,0.07
9.818,-0.01,0.02,-0.00,0.02
9.829,-0.01,-0.03,-0.01,0.03
9.839,-0.02,-0.02,-0.02,0.03
9.849,-0.05,-0.01,-0.04,0.07
9.859,-0.10,0.02,-0.05,0.11
9.869,-0.09,0.04,-0.05,0.12
9.879,-0.07,0.07,-0.06,0.12
9.889,-0.03,0.08,-0.03,0.09
9.899,0.02,0.08,-0.03,0.09
9.909,0.03,0.09,-0.02,0.10
9.919,0.03,0.08,0.02,0.08
9.929,0.01,0.06,0.03,0.07
9.939,-0.02,0.02,0.05,0.06
9.949,-0.06,-0.00,0.05,0.08
9.960,-0.07,-0.03,0.04,0.09
9.969,-0.11,-0.01,0.01,0.11
9.980,-0.08,0.02,-0.02,0.08
9.990,-0.03,0.02,-0.05,0.06
10.000,0.01,0.04,-0.08,0.09
10.010,0.03,0.05,-0.09,0.11
10.020,0.04,0.06,-0.11,0.13
10.030,0.04,0.06,-0.13,0.15
10.040,0.01,0.09,-0.13,0.15
10.050,-0.00,0.08,-0.10,0.13
10.060,-0.02,0.05,-0.10,0.12
10.070,-0.04,0.04,-0.08,0.09
10.080,-0.05,0.05,-0.06,0.10
10.090,-0.08,0.04,-0.05,0.10
10.100,-0.04,0.02,-0.05,0.07
10.110,-0.05,-0.02,-0.03,0.06
10.121,-0.04,-0.04,-0.05,0.07
10.131,-0.05,-0.04,-0.07,0.09
10.141,-0.07,-0.03,-0.09,0.12
10.151,-0.05,0.00,-0.08,0.09
10.161,-0.01,-0.02,-0.08,0.08
10.171,0.12,-0.02,-0.07,0.14
10.181,0.22,-0.08,-0.05,0.24
10.191,0.27,-0.04,-0.04,0.28
10.201,0.21,0.05,-0.05,0.22
10.211,0.08,0.14,-0.07,0.18
10.221,-0.06,0.21,-0.07,0.23
10.231,-0.14,0.22,-0.06,0.26
10.241,-0.15,0.15,-0.04,0.22
10.251,-0.14,0.07,0.02,0.16
10.262,-0.10,-0.04,0.05,0.12
10.272,-0.08,-0.12,0.09,0.17
10.282,-0.05,-0.10,0.10,0.15
10.292,-0.02,-0.02,0.08,0.09
10.302,-0.05,0.08,0.08,0.13
10.312,-0.11,0.17,0.09,0.23
10.322,-0.16,0.22,0.08,0.29
10.332,-0.18,0.18,0.10,0.27
10.342,-0.10,0.07,0.14,0.19
10.352,0.05,-0.09,0.19,0.22
10.362,0.18,-0.23,0.23,0.38
10.372,0.34,-0.30,0.22,0.51
10.382,0.45,-0.29,0.20,0.57
10.392,0.43,-0.14,0.18,0.49
10.403,0.22,0.11,0.16,0.29
10.413,-0.07,0.32,0.09,0.33
10.423,-0.26,0.41,0.06,0.50
10.433,-0.40,0.35,0.03,0.53
10.443,-0.50,0.23,0.01,0.55
10.453,-0.54,0.15,0.05,0.57
10.463,-0.49,0.02,0.08,0.50
10.473,-0.39,-0.11,0.14,0.43
10.483,-0.36,-0.13,0.16,0.42
10.493,-0.36,0.01,0.14,0.38
10.503,-0.11,0.07,0.08,0.15
10.513,0.16,0.13,0.05,0.21
10.523,0.39,0.10,0.05,0.40
10.533,0.48,0.07,0.05,0.49
10.544,0.46,0.07,0.05,0.47
10.554,0.36,0.01,0.07,0.37
10.564,0.13,-0.01,0.07,0.15
10.574,-0.24,0.01,0.07,0.25
10.584,-0.55,0.06,0.08,0.56
10.594,-0.72,0.10,0.08,0.73
10.604,-0.69,0.02,0.07,0.69
10.614,-0.52,-0.10,0.10,0.54
10.624,-0.36,-0.10,0.10,0.39
10.634,-0.18,0.03,0.04,0.18
10.644,0.10,0.11,-0.01,0.15
10.654,0.33,0.11,-0.04,0.35
10.664,0.45,0.06,-0.08,0.46
10.674,0.48,-0.01,-0.13,0.50
10.684,0.43,-0.03,-0.17,0.47
10.695,0.21,-0.03,-0.22,0.30
10.705,-0.18,-0.02,-0.24,0.30
10.715,-0.50,-0.01,-0.24,0.56
10.725,-0.66,-0.07,-0.23,0.70
10.735,-0.61,-0.17,-0.17,0.65
10.745,-0.40,-0.22,-0.12,0.47
10.755,-0.23,-0.12,-0.10,0.28
10.765,-0.02,0.08,-0.13,0.15
10.775,0.20,0.17,-0.13,0.29
10.785,0.38,0.16,-0.09,0.42
10.795,0.49,0.12,-0.09,0.51
10.805,0.55,0.11,-0.07,0.57
10.815,0.42,0.15,-0.05,0.46
10.825,0.13,0.17,-0.05,0.22
10.836,-0.25,0.19,-0.03,0.32
10.846,-0.56,0.19,-0.01,0.59
10.856,-0.69,0.12,0.06,0.70
10.866,-0.56,-0.06,0.15,0.59
10.876,-0.26,-0.27,0.25,0.45
10.886,0.04,-0.27,0.28,0.39
10.896,0.27,-0.12,0.25,0.38
10.906,0.41,0.07,0.18,0.45
10.916,0.42,0.22,0.10,0.49
10.926,0.34,0.32,0.08,0.47
10.936,0.27,0.33,0.04,0.43
10.946,0.19,0.24,0.04,0.31
10.956,-0.02,0.09,0.04,0.10
10.966,-0.28,0.02,0.01,0.28
10.977,-0.51,0.05,-0.02,0.52
10.987,-0.61,0.08,-0.01,0.62
10.997,-0.58,0.04,0.01,0.58
11.007,-0.32,-0.07,0.06,0.34
11.017,0.02,-0.08,0.08,0.11
11.027,0.34,-0.06,0.06,0.35
11.037,0.52,0.04,0.01,0.52
11.047,0.56,0.16,-0.10,0.59
11.057,0.50,0.26,-0.15,0.59
11.067,0.41,0.32,-0.20,0.56
11.077,0.33,0.23,-0.24,0.47
11.087,0.17,0.05,-0.24,0.30
11.097,-0.11,-0.07,-0.22,0.25
11.107,-0.40,-0.09,-0.18,0.45
11.118,-0.58,-0.06,-0.16,0.60
11.128,-0.61,0.04,-0.12,0.62
11.138,-0.50,0.07,-0.04,0.51
11.148,-0.29,0.08,0.07,0.31
11.158,0.01,0.08,0.17,0.19
11.168,0.33,0.10,0.24,0.42
11.178,0.51,0.15,0.24,0.58
11.188,0.53,0.18,0.23,0.61
11.198,0.41,0.20,0.19,0.50
11.208,0.33,0.13,0.14,0.38
11.218,0.17,-0.02,0.12,0.21
11.228,-0.07,-0.13,0.09,0.17
11.238,-0.31,-0.15,0.04,0.35
11.248,-0.54,-0.11,-0.01,0.56
11.259,-0.66,-0.03,-0.02,0.67
11.269,-0.70,0.04,-0.06,0.71
11.279,-0.68,0.11,-0.06,0.69
11.289,-0.52,0.14,-0.06,0.54
11.299,-0.20,0.10,-0.00,0.23
11.309,0.19,0.01,0.06,0.19
11.319,0.48,-0.01,0.07,0.49
11.329,0.61,0.03,0.04,0.61
11.339,0.49,0.10,-0.02,0.50
11.349,0.28,0.20,-0.08,0.35
11.359,0.12,0.09,-0.08,0.17
11.369,-0.10,-0.08,-0.10,0.17
11.379,-0.28,-0.21,-0.11,0.37
11.389,-0.45,-0.28,-0.12,0.54
11.399,-0.57,-0.21,-0.16,0.62
11.410,-0.56,-0.03,-0.21,0.59
11.420,-0.40,0.19,-0.21,0.49
11.430,-0.18,0.31,-0.15,0.39
11.440,0.11,0.29,-0.05,0.31
11.450,0.34,0.22,0.04,0.41
11.460,0.48,0.17,0.14,0.52
11.470,0.53,0.13,0.15,0.57
11.480,0.50,0.09,0.11,0.52
11.490,0.38,-0.01,0.05,0.38
11.500,0.14,-0.11,0.00,0.17
11.510,-0.14,-0.20,-0.01,0.24
11.520,-0.38,-0.24,-0.01,0.45
11.530,-0.59,-0.20,-0.03,0.63
11.540,-0.72,-0.08,-0.05,0.72
11.551,-0.74,0.10,-0.07,0.75
11.561,-0.69,0.25,-0.06,0.74
11.571,-0.46,0.29,-0.01,0.55
11.581,-0.06,0.19,0.07,0.21
11.591,0.36,0.04,0.12,0.38
11.601,0.61,-0.06,0.13,0.63
11.611,0.69,-0.08,0.08,0.70
11.621,0.58,0.05,-0.00,0.58
11.631,0.39,0.19,-0.07,0.43
11.641,0.20,0.19,-0.13,0.31
11.651,-0.01,0.06,-0.14,0.16
11.661,-0.21,-0.10,-0.13,0.27
11.671,-0.37,-0.17,-0.11,0.42
11.681,-0.46,-0.12,-0.12,0.49
11.692,-0.56,-0.01,-0.09,0.56
11.701,-0.59,0.07,-0.09,0.60
11.712,-0.57,0.09,-0.04,0.58
11.722,-0.41,0.06,0.04,0.42
11.732,-0.13,0.00,0.15,0.20
11.742,0.19,-0.03,0.20,0.28
11.752,0.40,-0.06,0.22,0.46
11.762,0.51,-0.05,0.19,0.55
11.772,0.43,0.06,0.12,0.45
11.782,0.28,0.19,0.05,0.34
11.792,0.14,0.18,0.03,0.23
11.802,-0.06,0.06,0.02,0.09
11.812,-0.26,-0.03,0.03,0.27
11.822,-0.41,-0.01,0.00,0.41
11.832,-0.46,0.11,-0.01,0.47
11.843,-0.46,0.23,-0.03,0.51
11.853,-0.30,0.23,-0.02,0.37
11.863,-0.07,0.15,0.03,0.16
11.873,0.21,0.07,0.08,0.23
11.883,0.45,0.06,0.09,0.46
11.893,0.58,0.11,0.02,0.59
11.903,0.59,0.15,-0.05,0.61
11.913,0.49,0.20,-0.09,0.54
11.923,0.35,0.22,-0.13,0.43
11.933,0.21,0.13,-0.12,0.27
11.943,0.04,-0.02,-0.10,0.11
11.953,-0.16,-0.10,-0.09,0.21
11.963,-0.33,-0.05,-0.08,0.34
11.974,-0.44,0.06,-0.09,0.45
11.983,-0.44,0.10,-0.09,0.46
11.994,-0.31,0.03,-0.01,0.31
12.004,-0.09,-0.06,0.08,0.14
12.014,0.11,-0.05,0.13,0.18
12.024,0.25,0.04,0.14,0.29
12.034,0.28,0.16,0.12,0.34
12.044,0.24,0.21,0.04,0.32
12.054,0.18,0.18,-0.01,0.26
12.064,0.08,0.07,-0.01,0.11
12.074,-0.05,-0.03,-0.00,0.06
12.084,-0.20,-0.13,0.02,0.24
12.094,-0.36,-0.15,0.02,0.39
12.104,-0.42,-0.12,-0.02,0.44
12.114,-0.38,-0.02,-0.02,0.38
12.124,-0.22,0.12,0.01,0.25
12.134,-0.04,0.21,0.12,0.24
12.145,0.16,0.21,0.24,0.36
12.155,0.30,0.26,0.30,0.49
12.165,0.34,0.31,0.29,0.54
12.175,0.27,0.31,0.18,0.45
12.185,0.25,0.16,0.06,0.30
12.195,0.20,-0.09,-0.02,0.22
12.205,0.03,-0.30,-0.06,0.31
12.215,-0.29,-0.40,-0.08,0.50
12.225,-0.63,-0.32,-0.13,0.72
12.235,-0.89,-0.23,-0.15,0.93
12.245,-0.99,-0.18,-0.14,1.02
12.255,-0.96,-0.16,-0.12,0.98
12.266,-0.81,-0.15,-0.09,0.83
12.276,-0.50,-0.11,-0.05,0.52
12.286,-0.04,-0.03,-0.03,0.07
12.296,0.39,0.03,-0.05,0.40
12.306,0.66,0.07,-0.10,0.67
12.316,0.73,0.16,-0.15,0.77
12.326,0.79,0.24,-0.22,0.86
12.336,0.82,0.37,-0.26,0.94
12.346,0.83,0.49,-0.28,1.00
12.356,0.74,0.54,-0.28,0.95
12.366,0.52,0.40,-0.25,0.70
12.376,0.28,0.28,-0.21,0.45
12.386,0.07,0.25,-0.13,0.29
12.396,-0.07,0.25,-0.09,0.27
12.407,-0.15,0.27,-0.05,0.32
12.417,-0.20,0.25,0.01,0.32
12.427,-0.23,0.19,0.07,0.30
12.437,-0.20,0.10,0.15,0.27
12.447,-0.16,0.02,0.24,0.28
12.457,-0.16,-0.03,0.29,0.34
12.467,-0.19,-0.09,0.36,0.42
12.477,-0.21,-0.16,0.42,0.49
12.487,-0.31,-0.20,0.42,0.56
12.497,-0.40,-0.23,0.46,0.65
12.507,-0.52,-0.24,0.44,0.72
12.517,-0.61,-0.24,0.41,0.77
12.527,-0.66,-0.22,0.40,0.80
12.537,-0.68,-0.16,0.36,0.78
12.548,-0.66,-0.01,0.27,0.71
12.558,-0.54,0.12,0.18,0.59
12.568,-0.39,0.20,0.11,0.45
12.578,-0.27,0.19,0.04,0.34
12.588,-0.22,0.16,-0.02,0.27
12.598,-0.14,0.11,-0.09,0.20
12.608,-0.05,0.05,-0.19,0.20
12.618,0.04,-0.02,-0.30,0.31
12.628,0.17,-0.05,-0.39,0.43
12.638,0.27,0.00,-0.50,0.57
12.648,0.34,0.05,-0.58,0.67
12.658,0.37,0.10,-0.60,0.72
12.668,0.37,0.11,-0.61,0.72
12.678,0.37,0.06,-0.59,0.70
12.688,0.32,-0.03,-0.54,0.63
12.698,0.27,-0.11,-0.47,0.55
12.709,0.19,-0.20,-0.41,0.50
12.719,0.09,-0.21,-0.36,0.43
12.729,-0.02,-0.17,-0.28,0.33
12.739,-0.11,-0.11,-0.24,0.28
12.749,-0.16,-0.04,-0.19,0.25
12.759,-0.17,0.06,-0.18,0.26
12.769,-0.15,0.16,-0.19,0.29
12.779,-0.10,0.23,-0.18,0.31
12.789,-0.06,0.24,-0.14,0.28
12.799,0.01,0.23,-0.04,0.23
12.809,0.06,0.15,0.06,0.17
12.819,0.11,0.06,0.16,0.20
12.829,0.13,-0.01,0.22,0.26
12.840,0.16,-0.08,0.25,0.31
12.850,0.15,-0.09,0.31,0.35
12.860,0.07,-0.08,0.32,0.34
12.870,0.02,0.01,0.33,0.33
12.880,-0.10,0.06,0.32,0.34
12.890,-0.17,0.08,0.33,0.38
12.900,-0.18,0.08,0.32,0.37
12.910,-0.13,0.04,0.30,0.33
12.920,-0.06,0.03,0.29,0.30
12.930,-0.00,0.02,0.26,0.26
12.940,0.02,0.05,0.21,0.22
12.950,0.04,0.10,0.13,0.17
12.960,0.06,0.16,0.07,0.19
12.970,0.06,0.21,0.00,0.22
12.980,0.03,0.22,-0.05,0.23
12.991,0.03,0.16,-0.05,0.17
13.001,0.04,0.06,-0.06,0.10
13.011,0.05,0.02,-0.06,0.09
13.021,0.09,-0.01,-0.08,0.12
13.031,0.10,-0.00,-0.09,0.14
13.041,0.12,0.05,-0.14,0.19
13.051,0.14,0.09,-0.18,0.24
13.061,0.15,0.11,-0.20,0.27
