time,ax,ay,az,atotal
6.556,0.14,2.51,-1.06,2.73
6.566,-0.69,2.34,-2.55,3.53
6.576,-1.44,2.24,-4.17,4.95
6.586,-1.87,2.12,-4.42,5.25
6.596,-1.69,2.11,-2.72,3.83
6.606,-1.20,2.48,-1.75,3.26
6.616,-1.01,2.87,-1.30,3.31
6.626,-0.95,3.08,-0.38,3.24
6.637,-0.53,3.10,0.41,3.17
6.647,-0.01,3.05,0.53,3.09
6.657,0.34,3.20,0.09,3.22
6.667,0.53,3.45,-1.01,3.63
6.677,0.95,3.75,-2.66,4.69
6.687,1.62,3.82,-4.39,6.04
6.697,2.13,3.42,-5.11,6.51
6.707,2.33,2.98,-4.80,6.11
6.717,2.22,2.29,-4.19,5.26
6.727,2.16,1.23,-4.52,5.16
6.737,2.53,0.06,-5.32,5.89
6.747,2.88,-1.11,-4.41,5.38
6.757,2.80,-1.99,-1.65,3.81
6.768,2.92,-3.14,0.20,4.29
6.777,3.72,-5.14,1.14,6.45
6.788,4.82,-7.65,2.17,9.29
6.798,5.98,-10.96,3.16,12.88
6.808,6.43,-14.20,3.82,16.05
6.818,4.24,-15.90,3.75,16.88
6.828,-0.21,-15.13,3.31,15.49
6.838,-4.02,-10.74,2.07,11.65
6.848,-5.82,-5.46,0.35,7.99
6.858,-6.81,-1.48,-0.14,6.97
6.868,-7.23,1.14,0.70,7.35
6.878,-6.82,2.95,1.71,7.62
6.888,-5.76,3.85,2.62,7.41
6.898,-4.16,4.24,3.33,6.80
6.909,-2.38,3.75,3.80,5.85
6.919,-1.39,2.19,4.29,5.01
6.929,-0.89,0.96,4.27,4.47
6.939,-1.04,0.20,3.35,3.52
6.949,-1.70,-0.04,2.47,3.00
6.959,-2.48,0.34,1.97,3.19
6.969,-3.17,1.00,1.93,3.85
6.979,-3.66,1.69,2.25,4.62
6.989,-3.79,2.19,2.63,5.10
6.999,-3.66,2.51,2.92,5.31
7.009,-3.35,2.78,3.03,5.30
7.019,-3.02,3.03,3.05,5.25
7.029,-2.50,3.20,3.08,5.10
7.039,-2.11,3.38,2.95,4.96
7.050,-1.93,3.80,2.37,4.88
7.059,-1.61,4.41,0.83,4.76
7.070,-0.43,4.88,-3.24,5.87
7.080,2.09,5.03,-8.64,10.22
7.090,3.94,4.70,-9.15,11.01
7.100,4.49,4.18,-6.81,9.17
7.110,4.47,3.77,-5.33,7.91
7.120,3.86,3.40,-5.99,7.89
7.130,3.47,2.68,-8.15,9.26
7.140,3.72,0.66,-9.81,10.51
7.150,3.75,-2.26,-6.91,8.19
7.160,2.01,-4.01,1.34,4.68
7.170,-0.16,-4.70,4.84,6.75
7.180,-1.73,-6.06,3.85,7.39
7.190,-2.10,-7.13,3.41,8.18
7.200,-1.20,-7.55,3.70,8.49
7.211,-0.84,-6.69,3.94,7.81
7.221,-0.76,-4.51,4.34,6.30
7.231,-0.24,-2.19,4.65,5.15
7.241,0.12,-1.88,4.72,5.08
7.251,0.46,-3.90,4.55,6.01
7.261,2.11,-7.04,5.67,9.29
7.271,5.36,-9.35,4.51,11.68
7.281,7.79,-9.60,-2.21,12.56
7.291,10.47,-6.86,-19.87,23.48
7.301,6.19,-3.02,-22.21,23.25
7.311,1.20,-1.60,-1.83,2.71
7.321,-0.59,-0.58,5.58,5.64
7.332,-1.37,0.14,5.61,5.78
7.341,-1.67,1.37,5.58,5.98
7.352,-2.07,2.41,5.01,5.93
7.361,-2.53,2.58,4.39,5.69
7.372,-2.42,2.08,3.59,4.80
7.382,-1.95,1.57,2.89,3.82
7.392,-1.55,1.49,2.36,3.19
7.402,-1.06,1.69,2.01,2.83
7.412,-0.78,2.06,1.73,2.80
7.422,-0.93,2.58,1.30,3.04
7.432,-1.05,3.73,-0.32,3.89
7.442,-0.41,5.26,-5.47,7.60
7.452,0.97,5.52,-11.67,12.94
7.462,1.32,4.85,-9.50,10.75
7.472,0.22,4.17,-1.98,4.62
7.482,-1.64,3.85,1.03,4.31
7.493,-2.36,3.69,0.93,4.48
7.503,-1.90,3.58,0.47,4.08
7.513,-0.40,3.39,0.09,3.42
7.523,1.10,3.10,-0.80,3.38
7.533,1.77,2.99,-1.63,3.84
7.543,2.25,2.92,-2.52,4.46
7.553,2.87,2.78,-2.96,4.98
7.563,3.64,2.58,-3.04,5.40
7.573,4.25,2.25,-3.10,5.72
7.583,4.94,1.58,-3.49,6.25
7.593,5.97,0.43,-4.01,7.20
7.603,6.75,-1.19,-3.92,7.89
7.613,6.80,-3.03,-2.61,7.88
7.623,6.27,-4.64,-0.74,7.83
7.634,5.17,-6.16,0.92,8.10
7.644,4.07,-7.75,1.83,8.94
7.654,3.27,-9.37,1.87,10.10
7.664,2.22,-10.22,1.71,10.60
7.674,-0.47,-10.45,1.69,10.59
7.684,-2.85,-9.12,1.47,9.67
7.694,-4.40,-6.99,1.20,8.35
7.704,-5.41,-4.40,1.44,7.12
7.714,-6.34,-2.02,1.88,6.92
7.724,-7.01,-0.19,2.25,7.37
7.734,-6.81,1.30,2.27,7.30
7.744,-5.23,2.31,1.82,6.00
7.754,-3.09,1.83,1.57,3.92
7.764,-1.08,0.70,1.73,2.16
7.775,0.32,-0.13,2.09,2.12
7.785,1.12,-0.49,2.50,2.78
7.795,1.30,-0.25,2.44,2.78
7.805,0.26,0.64,1.70,1.84
7.815,-1.21,1.20,1.37,2.19
7.825,-2.23,1.50,1.37,3.02
7.835,-3.20,1.70,1.41,3.89
7.845,-4.13,1.84,1.43,4.74
7.855,-4.94,1.87,1.51,5.50
7.865,-5.49,1.86,1.61,6.01
7.875,-5.61,1.82,1.73,6.14
7.885,-5.35,1.81,1.92,5.96
7.895,-4.85,1.84,2.11,5.60
7.905,-4.35,1.94,2.25,5.27
7.916,-3.92,2.10,2.29,5.01
7.926,-3.56,2.28,2.21,4.77
7.936,-3.12,2.45,2.05,4.46
7.946,-2.54,2.54,1.93,4.08
7.956,-1.80,2.53,1.80,3.59
7.966,-0.86,2.30,1.50,2.88
7.976,0.32,1.90,0.65,2.03
7.986,2.15,1.32,-2.13,3.30
7.996,5.17,0.70,-8.33,9.83
8.006,8.09,0.18,-11.77,14.28
8.016,9.40,-0.34,-10.52,14.12
8.026,8.84,-0.75,-7.79,11.81
8.036,7.30,-0.49,-6.60,9.85
8.046,6.19,0.32,-8.56,10.57
8.057,5.77,0.30,-11.76,13.10
8.067,5.14,-1.57,-12.26,13.39
8.077,3.01,-2.95,-8.03,9.07
8.087,-0.51,-2.99,-2.51,3.94
8.097,-3.90,-2.24,3.42,5.65
8.107,-5.62,-2.15,4.89,7.76
8.117,-3.88,-1.53,2.88,5.07
8.127,-1.88,-1.33,2.34,3.29
8.137,-0.74,-1.95,2.75,3.45
8.147,0.15,-3.01,2.98,4.24
8.157,1.32,-4.70,2.96,5.71
8.167,2.66,-6.75,2.81,7.78
8.177,3.55,-8.60,2.95,9.76
8.187,3.54,-10.04,3.53,11.22
8.198,2.99,-10.17,4.46,11.50
8.208,2.47,-8.08,4.48,9.56
8.218,1.28,-4.64,4.12,6.34
8.228,0.38,-2.66,3.37,4.31
8.238,-0.46,-1.59,2.56,3.05
8.248,-1.15,-0.69,2.09,2.49
8.258,-1.69,0.16,1.87,2.52
8.268,-1.90,0.69,1.60,2.58
8.278,-1.99,0.70,1.35,2.50
8.288,-1.94,0.37,1.26,2.34
8.298,-1.87,-0.13,1.25,2.25
8.308,-1.95,-0.77,1.33,2.48
8.318,-1.96,-1.42,1.34,2.77
8.328,-1.84,-1.82,1.37,2.93
8.339,-1.99,-1.76,1.52,3.06
8.349,-2.13,-1.31,1.55,2.94
8.359,-2.38,-0.83,1.47,2.92
8.369,-2.43,-0.51,1.36,2.83
8.379,-2.45,-0.42,1.23,2.78
8.389,-2.34,-0.30,1.04,2.58
8.399,-2.10,-0.11,0.78,2.25
8.409,-1.85,0.08,0.54,1.93
8.419,-1.68,0.19,0.25,1.70
8.429,-1.42,0.24,-0.09,1.44
8.439,-1.02,0.29,-0.46,1.15
8.449,-0.60,0.38,-0.76,1.04
8.459,-0.25,0.52,-1.02,1.18
8.469,0.05,0.77,-1.24,1.46
8.480,0.38,1.08,-1.37,1.78
8.490,0.82,1.33,-1.46,2.14
8.500,1.40,1.49,-1.70,2.66
8.510,2.21,1.50,-2.21,3.47
8.520,3.17,1.32,-2.88,4.48
8.530,4.09,1.08,-4.18,5.95
8.540,5.79,1.00,-12.34,13.67
8.550,6.40,0.64,-19.24,20.28
8.560,4.47,0.17,-10.07,11.02
8.570,3.01,0.09,-2.73,4.06
8.580,2.43,-0.04,-0.65,2.52
8.590,2.99,-0.91,-0.89,3.25
8.600,4.07,-2.99,-2.95,5.85
8.610,4.37,-5.54,-9.03,11.46
8.620,3.20,-7.62,-13.79,16.08
8.630,1.66,-8.09,-10.74,13.55
8.641,0.59,-7.26,-5.41,9.08
8.651,-0.59,-6.15,-1.41,6.34
8.661,-1.75,-5.15,1.49,5.64
8.671,-2.29,-4.34,3.62,6.10
8.681,-2.15,-3.95,4.85,6.62
8.691,-1.92,-3.87,5.53,7.02
8.701,-2.10,-4.31,5.96,7.65
8.711,-2.62,-5.22,6.45,8.70
8.721,-2.66,-5.72,6.67,9.18
8.731,-2.04,-5.99,5.50,8.38
8.741,-2.69,-6.47,3.51,7.84
8.751,-3.72,-5.80,0.59,6.92
8.762,-4.47,-3.99,-2.99,6.70
8.772,-4.43,-2.03,-3.61,6.06
8.782,-4.09,-0.71,-1.39,4.38
8.792,-3.79,0.30,0.37,3.82
8.802,-3.51,1.22,1.79,4.12
8.812,-3.12,2.00,2.88,4.69
8.822,-3.02,2.46,3.80,5.45
8.832,-2.98,2.70,4.48,6.02
8.842,-2.72,3.08,4.88,6.38
8.852,-2.43,3.26,4.91,6.38
8.862,-2.15,3.32,4.42,5.93
8.872,-1.84,3.13,3.24,4.87
8.882,-1.62,2.55,1.68,3.46
8.892,-1.74,1.79,0.87,2.64
8.903,-2.20,1.17,1.15,2.74
8.912,-2.64,0.87,1.56,3.19
8.923,-2.93,0.90,1.89,3.60
8.933,-2.96,1.07,2.28,3.89
8.943,-2.80,1.28,2.53,3.99
8.953,-2.54,1.50,2.45,3.83
8.963,-2.11,1.80,2.21,3.55
8.973,-1.62,2.11,1.92,3.28
8.983,-1.22,2.38,1.53,3.08
8.993,-0.88,2.60,1.04,2.93
9.003,-0.59,2.73,0.43,2.82
9.013,-0.37,2.75,-0.22,2.78
9.023,-0.17,2.68,-0.86,2.82
9.033,0.06,2.50,-1.51,2.92
9.043,0.34,2.23,-2.18,3.14
9.053,0.63,1.70,-2.94,3.45
9.064,0.93,0.85,-3.87,4.07
9.074,1.42,-0.33,-5.34,5.53
9.084,2.17,-1.69,-7.06,7.58
9.094,2.88,-3.11,-8.28,9.30
9.104,3.22,-4.20,-8.74,10.22
9.114,2.77,-4.34,-8.50,9.94
9.124,1.70,-3.31,-7.98,8.80
9.134,0.37,-1.67,-7.45,7.64
9.144,-0.88,-0.17,-6.72,6.78
9.154,-1.71,1.12,-5.71,6.06
9.164,-2.04,1.93,-4.15,5.01
9.174,-1.69,1.22,-2.74,3.45
9.184,-0.53,-1.32,-1.50,2.06
9.194,0.57,-4.19,-0.44,4.26
9.205,1.31,-6.00,0.71,6.18
9.215,1.71,-6.58,1.77,7.03
9.225,1.11,-6.81,1.46,7.06
9.235,-0.36,-5.86,1.67,6.10
9.245,-1.80,-3.38,2.40,4.52
9.255,-3.26,-0.44,2.48,4.12
9.265,-4.43,1.67,2.27,5.25
9.275,-4.80,2.85,2.81,6.25
9.285,-4.30,3.13,3.84,6.56
9.295,-3.63,2.57,4.16,6.09
9.305,-3.19,1.03,4.06,5.27
9.315,-2.49,-0.89,4.14,4.92
9.325,-1.67,-2.82,4.38,5.47
9.335,-0.85,-4.14,4.48,6.16
9.346,-0.29,-4.90,4.54,6.69
9.356,0.40,-4.44,4.55,6.37
9.366,0.62,-3.13,4.33,5.37
9.376,0.21,-1.82,3.89,4.30
9.386,-0.30,-0.74,3.31,3.41
9.396,-0.67,0.03,2.64,2.73
9.406,-0.80,0.54,1.99,2.21
9.416,-0.74,0.81,1.42,1.80
9.426,-0.54,1.03,0.99,1.53
9.436,-0.37,1.24,0.64,1.44
9.446,-0.23,1.43,0.29,1.48
9.456,-0.01,1.58,-0.07,1.58
9.466,0.33,1.57,-0.59,1.71
9.476,0.85,1.47,-1.16,2.06
9.487,1.30,1.24,-1.59,2.40
9.497,1.43,1.06,-1.83,2.55
9.507,1.12,1.09,-2.00,2.54
9.517,0.45,1.30,-2.18,2.58
9.527,-0.20,1.41,-2.11,2.55
9.537,-0.60,1.27,-1.76,2.25
9.547,-0.79,0.83,-1.18,1.64
9.557,-0.83,0.34,-0.75,1.17
9.567,-0.77,0.02,-0.59,0.97
9.577,-0.84,-0.19,-0.44,0.97
9.587,-0.91,-0.31,-0.31,1.01
9.597,-0.87,-0.37,-0.21,0.97
9.607,-0.65,-0.47,-0.18,0.82
9.617,-0.32,-0.60,-0.13,0.70
9.627,-0.02,-0.71,-0.06,0.72
9.638,0.18,-0.80,0.04,0.82
9.648,0.37,-0.79,0.15,0.88
9.658,0.57,-0.56,0.18,0.82
9.668,0.74,-0.20,0.16,0.79
9.678,0.78,0.14,0.05,0.79
9.688,0.83,0.38,-0.21,0.93
9.698,0.90,0.56,-0.62,1.23
9.708,0.96,0.60,-1.02,1.52
9.718,0.98,0.50,-1.42,1.80
9.728,0.83,0.32,-1.79,2.00
9.738,0.61,0.18,-2.11,2.20
9.748,0.31,0.17,-2.47,2.50
9.758,0.24,0.19,-3.37,3.38
9.769,1.62,0.13,-8.16,8.33
9.779,4.39,0.01,-15.84,16.44
9.789,4.87,-0.31,-11.73,12.70
9.799,3.78,-0.74,-3.83,5.43
9.809,3.74,-1.77,-0.43,4.16
9.819,5.25,-3.01,-0.43,6.07
9.829,6.80,-3.81,-2.45,8.17
9.839,5.95,-3.99,-5.79,9.21
9.849,2.94,-3.34,-6.78,8.11
9.859,0.25,-2.78,-3.78,4.70
9.869,-1.47,-2.63,-0.42,3.05
9.879,-2.20,-2.58,2.19,4.03
9.889,-2.30,-2.60,3.36,4.83
9.899,-2.23,-3.00,3.65,5.22
9.910,-2.38,-3.47,3.92,5.75
9.919,-2.56,-3.57,4.03,5.96
9.930,-2.82,-4.09,3.94,6.34
9.940,-2.65,-4.81,3.86,6.71
9.950,-2.09,-4.89,3.95,6.62
9.960,-1.82,-4.99,3.79,6.53
9.970,-1.83,-4.74,2.85,5.83
9.980,-1.72,-3.71,1.15,4.25
9.990,-1.39,-2.45,-0.58,2.87
10.000,-1.44,-1.69,-1.43,2.64
10.010,-1.62,-1.24,-1.06,2.30
10.020,-1.76,-0.85,-0.11,1.95
10.030,-1.87,-0.38,0.82,2.07
10.040,-2.08,0.15,1.53,2.58
10.051,-2.52,0.64,1.90,3.22
10.060,-2.99,1.00,2.15,3.82
10.071,-3.50,1.12,2.12,4.25
10.081,-4.05,0.98,1.74,4.52
10.091,-4.47,0.59,1.28,4.69
10.101,-4.82,0.19,1.07,4.94
10.111,-5.10,-0.05,1.04,5.20
10.121,-5.37,-0.18,1.06,5.48
10.131,-5.48,-0.12,1.11,5.60
10.141,-5.45,0.07,1.18,5.58
10.151,-5.27,0.31,1.24,5.42
10.161,-4.89,0.52,1.28,5.08
10.171,-4.28,0.69,1.25,4.51
10.181,-3.43,0.89,1.03,3.69
10.191,-2.46,1.11,0.82,2.82
10.202,-1.62,1.28,0.66,2.17
10.212,-1.02,1.45,0.51,1.85
10.222,-0.57,1.60,0.53,1.78
10.232,-0.09,1.83,0.71,1.97
10.242,0.24,2.10,0.89,2.30
10.252,0.43,2.42,0.90,2.62
10.262,0.56,2.74,0.68,2.88
10.272,0.37,2.96,0.25,2.99
10.282,-0.12,2.90,-0.22,2.91
10.292,-0.58,2.57,-0.48,2.68
10.302,-1.03,2.26,-0.46,2.53
10.312,-1.57,2.11,-0.33,2.65
10.322,-2.11,2.04,-0.19,2.94
10.332,-2.42,1.95,-0.06,3.11
10.342,-2.44,1.75,-0.13,3.00
10.353,-2.22,1.46,-0.53,2.71
10.363,-1.92,1.16,-1.39,2.63
10.373,-1.47,0.87,-2.43,2.97
10.383,-0.90,0.60,-3.21,3.38
10.393,-0.29,0.33,-3.40,3.42
10.403,0.21,0.03,-3.63,3.64
10.413,0.53,-0.25,-3.85,3.89
10.423,0.62,-0.37,-3.55,3.63
10.433,0.47,-0.23,-2.87,2.92
10.443,0.26,0.08,-2.28,2.30
10.453,0.24,0.32,-1.82,1.86
10.463,0.29,0.34,-1.55,1.62
10.474,0.41,0.15,-1.33,1.40
10.483,0.48,-0.06,-1.29,1.38
10.494,0.48,-0.28,-1.53,1.63
10.504,0.37,-0.49,-2.06,2.15
10.514,0.32,-0.89,-2.73,2.89
10.524,0.23,-1.58,-3.18,3.55
10.534,0.26,-2.13,-2.86,3.57
10.544,0.09,-2.17,-1.68,2.75
10.554,-0.83,-1.49,0.87,1.92
10.564,-1.97,-0.48,3.20,3.78
10.574,-2.82,0.29,3.86,4.79
10.584,-3.06,0.23,3.96,5.01
10.594,-2.29,-1.09,3.46,4.29
10.604,-1.16,-3.55,3.12,4.87
10.614,0.89,-6.99,2.09,7.35
10.624,4.48,-10.87,-0.44,11.77
10.635,6.65,-12.92,-3.55,14.96
10.645,7.37,-13.55,-11.39,19.18
10.655,1.35,-9.87,-11.28,15.05
10.665,-3.01,-6.56,-0.83,7.26
10.675,-4.31,-4.41,6.70,9.11
10.685,-4.99,-1.69,8.71,10.18
10.695,-4.94,0.43,8.96,10.24
10.705,-4.40,1.16,7.22,8.53
10.715,-4.03,2.35,6.28,7.82
10.725,-3.14,2.82,5.87,7.23
10.735,-2.29,1.52,5.81,6.43
10.745,-0.76,0.15,6.29,6.34
10.755,1.11,-0.87,5.93,6.10
10.765,2.71,-1.42,4.04,5.07
10.776,3.86,-1.47,0.73,4.19
10.785,3.69,-1.00,-4.68,6.04
10.796,2.71,-0.54,-10.74,11.09
10.806,3.01,-0.64,-9.50,9.98
10.816,3.60,-0.89,-3.20,4.90
10.826,3.09,-0.84,-0.07,3.20
10.836,1.99,-0.65,1.30,2.46
10.846,1.36,-0.03,2.34,2.71
10.856,0.97,0.92,2.36,2.71
10.866,0.36,1.92,1.70,2.59
10.876,-0.27,2.83,0.90,2.98
10.886,-0.79,3.49,-0.22,3.59
10.896,-1.18,3.85,-1.73,4.39
10.906,-1.16,3.87,-3.09,5.08
10.917,-0.72,3.41,-3.70,5.08
10.927,0.04,2.77,-3.13,4.18
10.937,0.75,2.17,-2.06,3.08
10.947,1.11,1.78,-1.34,2.49
10.957,1.30,1.60,-1.22,2.40
10.967,1.35,1.59,-1.31,2.47
10.977,1.11,1.76,-1.35,2.48
10.987,0.53,2.11,-1.05,2.41
10.997,-0.28,2.56,-0.71,2.67
11.007,-0.97,3.01,-0.35,3.18
11.017,-1.34,3.62,-0.31,3.87
11.027,-1.71,4.33,-0.89,4.74
11.038,-1.64,4.74,-1.18,5.15
11.047,-1.98,4.85,-0.20,5.25
11.058,-2.28,4.64,1.19,5.30
11.068,-2.31,4.26,1.84,5.19
11.078,-1.89,3.79,1.94,4.66
11.088,-1.21,3.21,1.75,3.85
11.098,-0.25,2.64,0.94,2.81
11.108,1.03,2.15,-0.81,2.52
11.118,2.72,1.76,-4.65,5.66
11.128,4.23,0.95,-8.80,9.81
11.138,4.08,-0.22,-6.69,7.84
11.148,3.02,-1.34,-3.32,4.69
11.158,2.73,-2.81,-3.75,5.42
11.168,3.02,-4.53,-5.54,7.77
11.178,2.93,-5.79,-5.56,8.54
11.188,2.45,-6.14,-3.15,7.32
11.199,1.87,-5.85,-0.11,6.15
11.209,1.55,-5.51,1.90,6.03
11.219,1.52,-5.83,2.33,6.46
11.229,1.92,-6.95,2.51,7.64
11.239,2.47,-7.78,2.64,8.58
11.249,2.00,-7.82,3.03,8.63
11.259,0.54,-6.75,3.62,7.68
11.269,-1.79,-5.02,3.54,6.40
11.279,-4.06,-2.65,2.72,5.56
11.289,-5.10,-0.61,2.01,5.51
11.299,-5.19,0.73,1.65,5.49
11.309,-4.43,1.16,1.95,4.98
11.319,-3.54,0.81,2.58,4.46
11.329,-3.33,0.15,3.07,4.53
11.340,-3.70,-0.37,3.03,4.80
11.350,-3.89,-0.60,2.51,4.67
11.360,-3.98,-0.79,1.89,4.47
11.370,-4.18,-0.82,1.35,4.47
11.380,-4.61,-0.31,1.11,4.75
11.390,-5.06,0.65,1.21,5.24
11.400,-5.59,1.59,1.33,5.96
11.410,-6.00,2.35,1.46,6.61
11.420,-6.10,2.92,1.73,6.98
11.430,-5.76,3.40,2.19,7.04
11.440,-4.71,3.97,2.54,6.67
11.450,-3.58,4.18,2.62,6.09
11.460,-1.83,4.62,2.48,5.55
11.470,-0.20,4.69,1.58,4.96
11.481,2.01,4.37,0.08,4.81
11.490,4.08,3.25,-1.34,5.38
11.501,5.45,1.74,-2.27,6.15
11.510,6.12,0.28,-2.70,6.69
11.521,6.02,-0.56,-3.07,6.78
11.531,5.41,-0.70,-3.75,6.62
11.541,4.51,-0.10,-4.61,6.45
11.551,3.47,0.86,-5.62,6.66
11.561,2.71,1.71,-6.77,7.49
11.571,2.60,1.72,-8.49,9.05
11.581,3.51,0.34,-7.81,8.57
11.591,4.55,-2.14,-5.28,7.29
11.601,3.04,-4.01,-2.18,5.48
11.611,-0.42,-4.04,1.56,4.35
11.622,-3.18,-3.48,3.19,5.69
11.631,-4.77,-2.88,2.66,6.17
11.642,-4.58,-2.16,1.65,5.33
11.652,-3.37,-2.69,0.55,4.35
11.662,-1.08,-4.59,0.66,4.76
11.672,1.45,-6.80,1.53,7.12
11.682,3.84,-9.39,-1.15,10.21
11.692,7.81,-12.13,-10.60,17.90
11.702,4.95,-11.20,-9.08,15.25
11.712,-0.43,-7.09,0.56,7.12
11.722,-2.11,-4.74,5.42,7.50
11.732,-2.00,-3.08,5.49,6.60
11.742,-1.78,-1.74,5.20,5.77
11.752,-2.28,-1.06,5.44,6.00
11.762,-2.66,-0.91,5.85,6.49
11.772,-2.32,-1.23,6.07,6.61
11.783,-1.48,-1.22,5.82,6.12
11.793,-1.05,-0.55,4.85,4.99
11.803,-0.71,0.21,3.98,4.05
11.813,-0.51,1.00,3.37,3.55
11.823,-0.60,1.67,2.82,3.33
11.833,-0.39,2.61,2.40,3.57
11.843,-0.59,3.17,1.67,3.63
11.853,-0.59,3.73,-0.28,3.79
11.863,0.39,3.72,-3.56,5.17
11.873,2.30,3.16,-7.36,8.33
11.883,3.61,2.74,-8.59,9.71
11.893,2.74,2.39,-5.53,6.62
11.903,1.05,2.35,-1.94,3.22
11.913,-0.01,2.37,-0.03,2.37
11.924,-0.51,2.27,1.40,2.72
11.934,-0.70,2.29,2.33,3.35
11.944,-0.15,2.58,1.79,3.15
11.954,-0.04,2.78,0.60,2.85
11.964,-0.48,2.82,-0.83,2.98
11.974,-0.97,2.81,-2.07,3.62
11.984,-1.24,2.82,-2.63,4.05
11.994,-1.38,2.75,-2.12,3.73
12.004,-1.58,2.58,-0.92,3.17
12.014,-1.28,2.34,-0.18,2.68
12.024,-0.50,2.08,-0.18,2.14
12.034,0.17,1.67,-0.80,1.86
12.044,0.72,1.19,-1.92,2.37
12.055,1.22,0.79,-3.69,3.97
12.065,1.69,0.53,-4.86,5.18
12.075,1.63,0.51,-3.64,4.02
12.085,1.20,0.69,-2.55,2.90
12.095,1.17,0.85,-2.97,3.31
12.105,2.13,0.64,-4.48,5.01
12.115,3.41,-0.02,-5.47,6.44
12.125,4.21,-1.04,-4.58,6.31
12.135,4.54,-2.14,-2.58,5.64
12.145,4.50,-3.06,-0.26,5.44
12.155,3.95,-3.81,1.82,5.78
12.165,3.29,-4.69,3.01,6.47
12.175,2.72,-6.17,3.51,7.60
12.186,2.05,-7.79,3.50,8.78
12.195,0.66,-8.83,3.01,9.35
12.206,-0.87,-8.84,2.50,9.22
12.216,-2.34,-7.77,1.80,8.31
12.226,-3.71,-5.66,1.06,6.85
12.236,-4.89,-3.18,1.23,5.96
12.246,-5.64,-1.06,2.11,6.12
12.256,-5.54,0.46,2.63,6.15
12.266,-4.58,1.20,2.66,5.43
12.276,-3.30,1.26,2.83,4.52
12.286,-2.01,0.97,3.17,3.88
12.296,-1.13,0.67,3.48,3.72
12.306,-0.93,0.39,3.44,3.59
12.316,-1.40,0.17,3.15,3.45
12.326,-2.09,0.09,3.01,3.67
12.336,-2.75,0.27,2.99,4.07
12.347,-3.44,0.63,3.03,4.63
12.357,-4.13,1.10,3.15,5.31
12.367,-4.59,1.62,3.33,5.90
12.377,-4.83,2.14,3.47,6.32
12.387,-4.92,2.56,3.47,6.54
12.397,-4.66,3.08,3.32,6.50
12.407,-4.44,3.26,3.10,6.32
12.417,-3.68,3.72,3.01,6.04
12.427,-2.77,3.95,2.90,5.63
12.437,-1.59,4.03,2.47,4.99
12.447,-0.18,3.91,1.41,4.16
12.457,1.27,3.32,-0.26,3.57
12.467,2.94,2.24,-2.73,4.59
12.477,4.52,0.99,-5.76,7.38
12.488,5.37,-0.18,-7.96,9.60
12.498,5.42,-0.96,-8.78,10.36
12.508,4.77,-1.07,-8.47,9.78
12.518,3.43,-0.35,-7.64,8.39
12.528,2.15,0.79,-7.44,7.79
12.538,1.51,1.11,-6.94,7.19
12.548,1.12,0.09,-5.49,5.61
12.558,0.73,-1.92,-4.60,5.04
12.568,0.25,-3.45,-0.93,3.58
12.578,-0.51,-4.23,2.47,4.92
12.588,-1.46,-4.90,3.18,6.02
12.598,-1.39,-5.53,2.77,6.34
12.608,-0.28,-5.50,2.92,6.23
12.618,0.40,-5.02,3.29,6.01
12.629,0.36,-3.87,3.61,5.30
12.639,0.12,-2.17,4.31,4.82
12.649,-0.17,-1.16,5.11,5.25
12.659,-0.02,-1.75,5.53,5.80
12.669,1.32,-3.88,5.43,6.80
12.679,3.03,-6.28,4.72,8.42
12.689,4.40,-7.39,3.23,9.19
12.699,5.01,-7.31,1.14,8.93
12.709,5.32,-5.18,-3.15,8.06
12.719,2.87,-2.14,-10.08,10.69
12.729,-0.03,-0.69,-10.46,10.49
12.739,-0.56,0.05,-2.81,2.86
12.749,-0.76,0.02,1.73,1.89
12.759,-1.40,0.44,2.31,2.74
12.770,-2.15,1.17,2.72,3.66
12.780,-2.58,1.45,2.87,4.12
12.790,-2.76,1.58,2.70,4.17
12.800,-2.56,1.75,2.30,3.86
12.810,-1.98,1.98,1.76,3.31
12.820,-1.39,2.23,1.34,2.95
12.830,-1.01,2.60,0.91,2.94
12.840,-0.84,3.23,-0.06,3.34
12.850,-0.48,3.78,-2.28,4.44
12.860,0.27,3.95,-5.70,6.94
12.870,0.79,3.79,-8.45,9.30
12.880,0.72,3.52,-7.44,8.26
12.890,0.25,3.15,-3.65,4.83
12.900,-0.31,2.76,-0.68,2.86
12.910,-0.58,2.64,0.52,2.75
12.920,-0.45,2.95,1.19,3.21
12.931,0.24,3.36,1.37,3.64
12.941,0.78,3.49,1.16,3.76
12.951,0.85,3.54,0.74,3.71
12.961,0.90,3.87,-0.44,4.00
12.971,1.55,4.38,-2.88,5.47
12.981,2.85,4.46,-5.57,7.68
12.991,3.84,3.91,-6.91,8.82
13.001,4.02,2.95,-6.42,8.13
13.011,3.60,1.76,-3.96,5.63
13.021,3.49,0.42,-3.26,4.80
13.031,3.80,-1.35,-4.82,6.28
13.041,3.80,-3.40,-5.50,7.50
13.051,3.23,-4.76,-3.53,6.75
13.061,2.35,-5.01,-0.10,5.54
13.072,1.70,-4.95,2.80,5.94
13.082,1.80,-5.77,4.41,7.48
13.092,2.99,-7.37,4.49,9.14
13.102,3.86,-9.64,3.92,11.10
13.112,2.97,-10.82,3.06,11.63
